submitter_id.samples,mrna_vae_1,mrna_vae_2,mrna_vae_3,mrna_vae_4,mrna_vae_5,mrna_vae_6,mrna_vae_7,mrna_vae_8,mrna_vae_9,mrna_vae_10,mrna_vae_11,mrna_vae_12,mrna_vae_13,mrna_vae_14,mrna_vae_15,mrna_vae_16,mrna_vae_17,mrna_vae_18,mrna_vae_19,mrna_vae_20,mrna_vae_21,mrna_vae_22,mrna_vae_23,mrna_vae_24,mrna_vae_25,mrna_vae_26,mrna_vae_27,mrna_vae_28,mrna_vae_29,mrna_vae_30,mrna_vae_31,mrna_vae_32,label_mrna
TCGA-S3-AA0Z-01,0.6000316,0.35891545,0.51618814,1.441305,0.20553823,-0.23207724,-0.46834072,-0.1506806,-0.771681,-0.16927065,0.8438461,0.2545335,1.2924675,2.2039564,1.0267937,0.61762834,-1.7297719,-0.20703065,-0.079222344,0.3100545,0.92876196,-0.43553227,-0.6903035,-0.85729253,0.26265144,0.6655084,-1.0263839,-2.5139198,0.0889714,-0.020794373,-2.5961652,0.11374677,1
TCGA-LL-A50Y-01,-1.1279241,1.4170676,0.6786792,1.7444334,-1.6687856,-0.5335232,-1.0519813,-0.16085911,-0.8302894,-0.52774787,0.50128937,-1.5767341,0.18871838,-0.40724182,-1.3887575,-0.58446276,-1.736698,0.51828337,0.7766034,0.97904384,0.9358075,-0.5051895,-0.5704118,2.9249516,-0.048912555,2.1139364,0.062157504,-2.0608745,1.0126185,1.5344018,1.0127978,-2.9579887,1
TCGA-OL-A5D8-01,0.507535,0.54362273,1.8708096,-1.4524388,-1.0347371,0.76927364,-0.121804915,0.6518212,-0.023033079,2.6970394,-1.0421119,-0.59995764,-0.83371246,-0.07336646,-0.9391666,0.35975006,1.4449457,-0.15408662,0.23152128,1.0102752,1.1020477,-0.307455,-0.9398245,-1.0939696,1.1578882,-0.44794098,1.6774206,-0.074607596,-0.5393156,-0.9305405,0.832503,-0.13164142,1
TCGA-A8-A08S-01,0.15538505,-1.6080884,1.1520936,0.94635904,-1.6528332,-1.0290934,1.4923773,0.5495502,1.2558484,2.301966,0.4719509,-0.14257424,-1.3731441,1.3497548,1.4797571,0.06560759,0.77166545,-0.29206902,-0.024328828,0.16961531,-0.7457869,-1.5713469,0.08916759,0.39496684,-0.92970484,0.1142087,-0.76563936,0.16506219,-0.45325992,2.019251,0.2158677,0.044765413,1
TCGA-A8-A09K-01,0.88107556,0.4792376,-1.8539636,1.3989336,-0.3978036,-0.118156895,0.6779952,0.17333627,-1.743919,0.32796478,-1.1772847,-0.41291866,0.6410211,-0.2638028,-1.483434,-0.6063005,1.0299504,0.06680993,-0.6922447,0.24457134,1.1249121,0.48990542,0.26034135,0.78844315,1.4639497,1.5977645,-0.8921991,0.46056783,0.82076645,-0.8687433,-0.67270213,-1.6313415,1
TCGA-BH-A0DI-01,-0.36143392,1.3469648,0.85076386,-0.9416663,0.4586266,0.50812894,-0.14476341,-0.15808208,0.1388318,1.5156676,0.8528438,-0.56646174,0.574011,0.5615459,1.2059863,0.8004863,-0.17516875,1.9002712,-0.9045628,0.16077156,0.6084396,-1.2592553,-0.7327214,-0.61048114,-0.3293827,0.62724686,-0.20728216,1.2944287,-0.9237866,-0.13842347,0.3520664,0.8292601,1
TCGA-A2-A0T6-01,0.95317554,-0.3689509,0.079739064,1.8157139,-0.92865896,1.3476921,1.6071049,0.41924942,-0.75566196,1.5507102,-0.10484554,-2.2199538,1.3363693,-0.27247888,2.0810144,-0.76265657,1.2344143,-1.0557616,0.4435299,-1.1723186,-0.28235862,0.055019703,-0.67064667,0.44923925,0.69693005,0.13799278,0.70201755,-0.058430478,0.10509676,-0.122275054,-0.87602144,-0.7366779,1
TCGA-A2-A25B-01,-0.041184716,1.2039785,0.46307895,-0.90689987,-2.6040988,-0.5955313,0.84564126,-0.21251196,-0.47508067,-0.26534164,0.7350338,-1.2890141,0.8836068,-1.2563571,0.29559618,0.1033007,0.11031243,0.50275713,-0.25178868,0.38829288,0.5859136,1.9366791,-0.19626957,-0.1982211,-0.951604,0.7602925,-0.82506174,-0.75674796,-0.55963373,-2.5532544,0.8809501,0.071643636,1
TCGA-E2-A1BC-11,0.60157275,-0.8813379,0.37641668,0.67674756,-1.6327901,-0.71497136,-0.93979305,0.63908345,0.9550541,-0.9899618,-0.33123198,0.60107344,-1.7107478,0.29362744,0.31046176,0.4913375,-1.4815358,0.24917021,-0.69201154,1.2323812,-0.92140585,1.3899322,1.4538207,-0.5804376,0.41559678,0.20142566,-0.837678,1.556011,-0.22848779,0.9909304,-0.50008225,-0.086650826,1
TCGA-A2-A0SV-01,2.6672006,0.6392965,0.88337445,0.59648925,-1.3202698,1.5395383,0.25561383,0.26363626,0.608067,0.2821998,0.9131221,-0.796672,1.3684658,-0.07856313,-1.2310276,-0.48881218,-1.072891,0.42969754,-0.73068875,-0.61893916,-0.38114125,-2.1455328,-0.77029586,1.536997,0.10561293,0.20641533,0.07616447,-0.96361095,-1.6673013,-0.4702288,1.0587955,-0.7060746,1
TCGA-BH-A18G-01,0.11443773,0.4735148,1.0692054,1.8417075,-0.10078672,0.55945385,0.72684973,0.89428294,-1.2120245,2.3337724,-1.2120508,-0.29102337,-1.967386,-1.2817363,0.6467184,0.8651378,-2.2907488,-0.006168969,1.4792174,0.13030559,-0.4842959,-0.9888808,-1.0884564,-0.015561983,-0.37337536,0.5994788,0.14468674,1.2594638,-0.60016286,0.240059,-0.2912184,1.6583695,1
TCGA-BH-A0DG-11,0.92454255,-2.0949008,-1.4104383,0.55065787,-1.0583814,2.0053139,1.0353088,-0.1387755,-0.10843764,1.5651301,-1.0096966,0.12653215,0.26892853,0.8403949,-0.8354197,0.64105535,-1.8274405,-1.1044132,-0.40774295,0.14432782,-1.3418131,-0.77219355,0.27600396,0.9433486,-0.98509765,-0.38285685,-1.921977,-0.42507648,-1.7009283,-1.0554155,0.12207888,0.14813136,0
TCGA-AN-A0XR-01,1.972103,1.0518914,-3.2330759,-0.24534923,-0.15052035,-0.7655009,1.5309862,-0.959836,-0.5838107,0.2115286,-0.5768926,-1.0907669,2.2806814,-0.7236924,-0.7469886,0.63966846,-1.1312768,1.2311215,1.7374533,-0.66393137,-1.4362366,-0.13060446,0.6822175,-1.7106959,-0.22512849,-0.030502256,1.7684164,0.3390708,0.09996536,1.5014249,-0.45956528,-0.63664037,1
TCGA-A8-A0AB-01,-1.2642788,-0.577411,0.7772196,0.9201978,-0.7266476,-0.50803405,0.9335348,-0.3710835,-1.2041258,-1.2991754,0.45828015,1.2049217,-0.25160488,-0.5629772,-0.722543,-0.500929,-0.5580041,-0.46084136,0.50281346,-1.7373611,0.79374415,1.7356302,-0.9701195,1.0516621,-1.3415722,1.7100946,-0.24115756,-0.40765312,-0.019873977,1.4272017,0.84541434,-2.0572255,1
TCGA-AO-A1KO-01,1.5283654,-1.887908,1.0909054,-0.6649471,0.5268472,0.9938799,0.6303482,0.945037,-0.22105113,1.8413643,0.3417181,0.22404233,1.0062243,-0.0069580674,0.716397,0.12770924,0.3149875,0.27512527,0.61789536,0.20157495,-0.034249816,2.8836994,-1.6375374,0.90160197,-1.262785,0.8042589,0.04013542,-0.7526718,-0.38698795,-0.28252378,-1.0879773,0.37625855,1
TCGA-A2-A0CU-01,0.81509084,0.17148131,0.71679384,0.23694095,0.587864,-0.9655355,1.8731081,0.3349955,1.09052,3.6263692,-0.19970997,0.63843477,-0.33914536,-0.07868392,0.8187043,0.37366083,-0.60818356,-0.4495836,1.7588005,1.3075678,1.4279894,-0.09528146,0.65513974,0.86948526,-0.44717926,-0.16312702,0.121506184,-1.200457,0.9761018,-0.23772812,0.10365926,2.483042,1
TCGA-BH-A0B7-11,-1.8844634,0.13219517,-1.9295704,0.68118536,1.8241789,-2.0174205,0.78318614,-1.5194553,0.16650113,0.8985986,-0.31180567,0.18820556,-0.6662941,0.08843774,0.09740495,0.6214403,-0.35583615,-0.11188407,-0.19878569,1.3623918,0.5348919,0.80962247,-0.2530758,-0.9618605,0.3942016,-0.45542756,0.65434986,1.386967,0.3230511,-0.43100086,1.379795,2.9300423,0
TCGA-BH-A1ET-11,-0.010314796,1.0492635,-1.0977496,0.27881426,0.31856453,-1.6266171,0.6363068,0.1458868,0.54901356,1.5611117,0.5373169,-1.1508355,-1.0186989,1.2332891,-1.4456002,-0.36250287,1.3115917,0.53161645,0.97140896,1.6733006,0.39639986,2.8981984,0.28920028,-0.4227748,-0.46728384,1.0451783,0.5241555,0.04177621,0.6588545,0.46497333,1.4567604,-1.4708804,0
TCGA-A2-A1FZ-01,1.0369244,1.203374,1.6917188,1.2847424,-0.756629,-0.09045976,-1.125022,1.0906811,1.1578223,-1.8789054,0.13467504,-1.735045,1.1101861,-3.01671,0.99751437,1.25515,-0.46409503,-2.5114849,0.33370996,-1.076627,-0.36260659,1.7917476,1.1942456,1.637372,-0.31187254,0.052591782,-0.58565474,0.8445305,0.44182655,0.382145,-1.8690056,0.08213735,1
TCGA-BH-A0B8-11,0.06129707,-0.7458781,1.3646289,1.6272663,0.32175416,-1.0048885,-0.21717402,0.7074338,-1.9232975,-0.5718981,-0.12046722,0.31281716,0.03640409,0.66182256,-0.8359017,-1.1194366,2.0746758,0.35883623,0.577702,-0.6166011,-0.5437691,0.27777785,1.5439385,0.26848364,-0.053088233,-1.2730467,1.2241472,0.08076005,0.12760018,1.4659123,0.6184893,0.29273292,1
TCGA-BH-A1FC-01,-0.088703364,-0.44523102,-0.15222594,0.45934445,-1.5766348,-0.048251852,-0.12500429,1.1006389,0.1213166,0.96801263,0.3853221,0.35762015,0.29276592,0.98896664,1.2423456,0.20608507,-0.4357655,0.8358314,0.2648234,0.6567901,-1.4387792,-1.667406,-0.32313862,1.6548847,-1.1019994,1.2996811,1.559264,-1.4647214,-0.15875514,-0.034245096,0.759538,-0.4249492,0
TCGA-E2-A14W-01,0.85720605,-1.2951579,1.1062887,-1.2322531,-1.1631572,-0.47752723,0.5098384,-0.64455974,-0.95508087,-0.27513355,0.2803891,-0.36873397,-1.0653554,0.1552273,0.45124406,-1.9164335,0.8093929,1.7730486,-0.19525439,-0.7674234,0.08266595,-0.3866189,-0.4321009,-0.46133375,-1.3681128,2.4453082,0.25622195,-0.50744104,0.12013369,-0.022423327,0.24636626,1.3027699,1
TCGA-LL-A441-01,-0.7055645,-1.167488,1.4401538,0.7391468,-1.2689923,0.17418033,1.3096334,-0.6589349,-0.68506837,-0.06053108,0.9676567,-0.3745994,-0.6513882,-0.5231344,-0.5683808,-1.2744764,1.638247,1.3056673,0.55208075,-2.4844723,0.7583625,1.623455,-0.657452,-0.47775877,1.2376857,-0.22784856,1.4937679,0.4766829,-1.2692977,-0.71741474,-0.8135105,-0.098669045,1
TCGA-PL-A8LX-01,-0.5444913,-1.004528,-0.36565349,-1.30102,-0.17692488,-1.5439633,-0.51758033,-0.05220349,-0.43797004,0.37824032,-2.0764341,-1.2484977,-0.0675489,-0.43188286,-0.58370197,-1.3848858,-0.2943645,1.4695812,0.60676897,0.12634914,0.013222763,-0.92531097,-0.33073393,0.69552207,-0.4479856,-0.14764696,0.5109687,-1.0025638,1.334948,-0.74824464,0.52214557,-0.16303763,1
TCGA-XX-A89A-01,-0.56243706,-1.2796406,0.88481516,-0.025102198,-0.2560315,0.45293748,-0.09817498,1.1353109,-0.57655334,-0.14116053,-0.82767296,0.85387063,-0.93231213,1.4591842,1.4975764,-0.5828673,-0.103563555,-0.6587576,-0.052798636,1.4607857,0.13411048,-0.6922669,0.2227731,-0.2493079,0.11718303,0.1098672,-0.71628356,0.29018146,-0.09771628,1.3350128,-0.2026363,-0.6032849,1
TCGA-BH-A8FZ-01,0.616645,0.7555008,-1.5921948,1.7141564,-1.4747158,-0.7260173,-0.86395174,0.62300444,-0.6010769,-0.6415747,0.524536,-1.0095288,-0.22890209,0.4375723,0.40569806,0.18988362,0.033075523,-1.2721449,0.7126339,0.567564,0.08162835,-1.911569,-1.2464226,0.7168387,0.24539647,-1.1486144,0.74942553,-0.45369712,0.37011507,0.15032983,1.0044914,0.91070795,1
TCGA-E9-A5UO-01,0.04704795,-1.1677675,-1.8422717,0.10759196,-0.36557284,-0.9911339,0.443553,0.050480023,-1.075685,0.7468171,1.0491494,-1.1991047,0.6921152,1.6660299,-0.9465491,0.7545398,1.3206422,-0.52899104,0.9810372,1.2458806,0.027054997,0.1304219,0.84743834,0.30284658,0.4633975,-0.8508017,0.6919476,-0.80870295,-0.29870656,1.0828061,0.037743233,0.9577945,1
TCGA-E2-A15I-11,0.15920125,0.21721011,-0.14084186,-0.5754197,-0.9148516,-1.1457523,0.5189686,0.113515675,-0.8943647,-0.28180972,-0.47395426,-0.5713741,0.98578227,1.1401082,0.3545972,-0.25626627,1.1674787,-0.4369667,-0.6277507,-0.53947276,0.60743946,-1.0884558,0.30964315,0.27379307,-0.79556566,0.62805426,-0.74525297,-0.18522999,-0.245889,2.5074003,1.2446401,-0.13173665,1
TCGA-E2-A573-01,1.3240986,-0.8013615,-1.2663584,-1.0439968,-0.89679796,0.59758276,-0.59940857,-0.15826301,-0.0410016,-0.031015992,-0.0791358,0.57357323,0.09540495,0.61756057,-0.46316355,0.5238475,-1.4325552,0.35778305,0.8695743,-1.8808813,-0.14821517,-0.3017556,1.5881485,-0.011648782,-0.13270837,0.31761548,-1.4366776,-0.18529043,0.4249632,-0.5355689,0.10862656,-0.67158127,1
TCGA-D8-A146-01,-0.7789143,1.9757131,2.1290197,-0.6199595,-0.5347913,-0.0863202,-0.9704246,-2.2048712,1.1076437,-0.024114162,-0.07737738,-0.093355045,0.39306027,-0.15994759,-1.6233592,1.0773062,1.5779805,-0.73706734,-0.39268526,0.32628283,-0.8116949,0.9512567,-0.41489935,-1.1808575,-0.88228464,-4.051793,0.32886088,0.38818806,0.049893152,1.1611072,1.2075692,0.784786,1
TCGA-AO-A124-01,-0.4074804,0.845678,-1.2640042,-0.14816,-0.3859856,-0.6112411,0.23578528,-1.4189243,-0.14376663,-0.18639165,-1.2741234,1.4778469,0.8722774,-0.8771599,0.3328881,0.5175844,0.32162932,-0.046234205,-0.110567436,0.5174438,0.661158,0.60075366,-2.0655932,-0.33314848,1.2986999,-0.17704514,-0.14765841,0.45001107,1.5841782,0.2105342,0.010905802,0.38646707,0
TCGA-BH-A18L-11,0.26199147,-0.006850399,0.41143575,1.0562234,2.2543554,-0.9296428,0.630777,0.0022369474,-0.9670113,0.36045787,0.8576121,1.3846442,-0.21051162,-1.6078846,-1.6341212,0.1012378,1.649613,0.44435436,-0.32008222,1.3460433,-0.096133634,-1.2025962,0.46328032,0.36126405,1.1201483,0.8617736,-0.2800953,-1.5095779,-0.44759637,0.10147349,-0.2899691,-0.097842306,1
TCGA-AR-A24Z-01,-0.545099,-0.6582649,-0.7883015,-0.15410186,-0.5636838,-1.8714008,-1.969506,-0.16269475,-0.2812499,1.5881891,0.4103946,0.05880693,-0.43635845,0.6419008,1.0483422,-0.10376387,2.096599,0.57725096,-0.30545622,0.8452696,-0.06396143,-0.6308183,-0.11146377,0.20859537,0.2480323,-0.27412954,0.24687228,-0.38840336,-0.11001584,0.75142974,1.454695,1.1058093,0
TCGA-A8-A075-01,1.5903898,0.25365722,2.4174213,0.055528045,-0.7346476,-0.6542363,-0.32400694,-0.5815859,-0.32297978,2.2923663,-0.59871304,-0.23157796,1.4155436,-1.1107491,1.0989845,0.17202845,0.09744484,0.4858879,1.1160076,-0.39093822,-0.382852,1.9788347,-0.055898093,0.25090727,0.38277674,-0.24758062,-0.27474183,0.9328941,-0.19455698,-1.067233,-1.2645427,-1.8883716,1
TCGA-A8-A08A-01,1.6278336,0.05431017,-0.83538043,1.5671523,0.1483314,-0.5608718,-1.3137707,1.4350417,0.43290433,-1.2203854,-0.23161119,1.0688543,-0.27963597,0.46714962,1.3000814,-0.08458551,-0.60456085,0.8556893,0.3558457,0.29294124,0.06119881,-1.0457466,-0.4418339,-0.6671795,1.0341797,-0.3937078,0.93754965,-1.2812605,-0.48554137,-1.366585,1.4297565,1.2882608,1
TCGA-AQ-A0Y5-01,-0.39789543,-1.0511606,0.7249695,1.5355542,0.9417182,-1.2400025,0.0034391284,-0.47008193,-0.24094415,1.0944033,0.24537213,-0.13763332,-0.6564556,0.9356882,-0.8745233,1.0898218,-2.154417,0.97603315,-1.1057551,-0.46200854,-0.6683484,-0.1389404,-0.7595511,0.20582953,0.10907419,-1.9329544,-0.29203215,-1.1730211,-0.34561273,0.8386966,-0.7366011,-2.2087047,1
TCGA-B6-A0I9-01,-2.107596,0.34737992,-0.13736938,-0.51495856,-1.9580662,0.7393537,0.20511085,2.225087,1.0208125,0.41875288,1.0255886,0.18908012,0.3378393,-0.23331824,1.7071489,-1.6542311,-0.7494016,-0.34694606,-0.4603969,-0.17751974,0.19087309,-1.9090879,0.287961,0.87692887,-1.7882493,-1.9233514,-1.5214161,1.9850643,-0.1655558,-0.098330736,0.7329287,2.2108972,1
TCGA-BH-A0DZ-11,-1.2458521,0.581706,-1.4230173,0.17379569,0.58403563,-0.45153126,-1.5016443,2.2399461,-0.3696979,-1.8713855,-0.47732764,-0.66536623,1.3234345,0.50136137,0.1847105,0.08738822,1.6902528,0.09030411,0.8880843,-0.9453306,1.2836945,-0.17506085,-0.44604453,1.0055165,-1.2687315,0.2642799,0.20379257,-2.023245,1.3505844,-1.1927468,-2.0551515,1.6717263,1
TCGA-E9-A1N5-11,-0.34506223,0.15323277,0.334884,-0.22482195,0.36394775,-1.1496052,-0.56903684,-2.3767345,-0.4918074,1.3887292,0.074045345,0.9918192,-0.23652747,0.24598557,0.11024578,0.68341815,-0.34418437,-0.9786832,0.387996,0.1577492,0.74416494,1.042355,0.17926286,0.8679455,-0.057014212,0.5490948,0.10359652,0.31431437,0.52363354,0.07520629,-0.40428084,0.6195941,1
TCGA-BH-A28O-01,0.85281414,1.6997483,0.9820584,0.7306652,-0.50195366,-1.5125805,1.3747808,0.76623833,-0.9226414,0.39809865,-0.13923809,1.1267681,0.48840278,1.178725,0.49216765,0.76070696,0.18971534,-0.38971126,-0.076670915,-0.9150537,-0.940179,2.9594293,0.10688676,-0.07612693,-0.11812297,0.9736884,-1.0870578,0.15672249,0.041664157,0.4545317,-0.6629442,-0.37677333,1
TCGA-AR-A0TX-01,0.35580885,0.74330884,0.32020324,0.830931,1.721348,-0.45739663,1.1142412,-0.018733151,-0.07359453,-1.279931,-0.38977334,0.4463868,0.94002426,0.679943,0.78772074,-1.662065,-0.41956913,-0.30201247,0.2893573,0.55382514,0.8789926,0.23586047,-1.013993,-0.48166424,0.65548205,-0.97762245,0.5413428,-0.021476291,0.15047964,-0.3675928,0.90669054,0.11252303,0
TCGA-D8-A3Z6-01,1.9758205,-1.1220878,-0.46607924,1.0892756,0.6863973,-0.21374327,-1.7699734,0.8678659,0.18438205,-0.21595034,-1.1356606,-0.47519264,-0.3755924,0.67682636,0.45725864,1.6781543,-0.22825426,0.5281182,-1.2285451,1.1139095,0.5334824,0.58260345,2.1642957,-1.1426778,0.39103577,-0.8623777,-1.078475,-1.5350897,-0.65022063,-1.098742,-0.7291108,2.478548,1
TCGA-A8-A093-01,1.7264743,0.6034244,1.1917663,1.9745116,-2.6178384,1.0440801,-0.20405054,-1.0169662,0.883428,1.0702584,-0.5109278,1.6286173,1.040167,-0.2115598,0.35001785,-0.2809334,-0.5956179,-0.2910021,-0.4511205,-0.91560507,-0.005540587,-0.79835397,-0.002272524,0.17210042,-2.6187632,0.76102376,1.9105555,0.35561424,0.20400429,-1.5635719,0.8148898,-1.8012685,1
TCGA-A8-A07C-01,0.41700965,1.7246678,0.53039724,-1.2279693,-1.0694392,-0.7161606,-1.9521042,-0.37831372,-0.2758228,-0.73976237,-0.026323617,-0.29527816,0.16589297,0.69870377,-0.2252495,-0.5188303,0.11630825,0.570292,-0.52297163,-1.228395,-0.072167665,0.00070028007,-2.612601,0.8777235,0.719312,-0.7772313,0.50332993,0.051699683,-1.3795531,-1.3080627,0.55976176,-0.5994559,1
TCGA-A8-A099-01,0.1556606,-0.41223073,1.2525575,1.0095685,-2.1481051,-1.7794702,0.88734007,0.7528348,-0.2530933,0.2085959,0.4374135,-1.392568,-1.5469322,0.021745443,-1.3167282,0.5261548,-0.65372956,1.0441185,-0.77099067,-0.8375311,0.7138536,0.7975623,-1.1207293,-0.3991402,-0.9402936,-0.7959925,-0.58536553,-1.4423199,0.06608159,-1.2623844,-1.3606642,1.1425192,1
TCGA-BH-A201-01,-2.4215002,1.238728,1.0833598,-0.7123678,-1.0271456,0.31249613,0.86867386,-0.7276288,0.2958958,-2.5225022,0.54631394,0.6217578,-0.031348214,-2.018686,-1.31838,-0.4356744,-0.28084627,1.0059502,-0.32642275,-1.2593818,-1.1734223,1.240745,-0.094447955,1.7156062,-2.5692656,0.48261142,0.59743637,0.8268121,0.49929178,0.47098663,-1.5259895,-2.4546275,1
TCGA-AO-A0J3-01,-0.5785713,2.622019,0.6188303,1.3420756,-0.80541664,0.43233493,0.41935658,0.18580599,-0.80762076,0.97929096,1.4293175,-0.13536716,-1.4460812,0.85903203,-1.2835077,-0.90351677,0.20277908,-0.0054283775,0.1131422,-0.0096113775,-1.9909456,1.1644541,1.4431198,0.028405868,0.81606174,0.037801117,1.8100197,0.81753457,-1.2221009,-0.7461903,0.506895,-0.44504368,1
TCGA-AR-A24H-01,0.24082641,1.5083812,0.11943995,-0.729797,-1.1355822,-0.7546632,-0.8942732,-1.2138675,0.4483967,-0.4423588,-1.3672663,-0.1348081,-1.1087672,-0.3867892,2.3860521,1.875373,0.46792394,-1.3671172,-0.23508644,0.7659022,1.09907,0.09070899,-0.37958717,0.9828481,-1.007584,-0.6898662,-1.47991,-0.5242041,-1.33112,-1.3971658,1.3090973,0.82451576,0
TCGA-BH-A0WA-01,-0.43300134,-0.7020854,0.8061824,-0.64632285,-2.031179,-0.8589746,-0.33729565,0.11165948,-0.4480877,1.0255523,0.37390113,0.4589989,-1.0780504,-0.59753376,-0.39095494,0.42293498,0.16646288,0.73068994,1.0022508,-0.82892877,0.14332645,-1.6999274,-0.21162616,0.94030845,-1.4619473,1.2302374,-0.20857131,-0.07724403,-1.5043924,-0.2219699,-1.2203258,-1.3049915,1
TCGA-AC-A3W6-01,-0.37655938,-0.09104897,0.3577175,-1.4063969,0.111587316,0.9806573,-0.85400724,-0.71330315,0.5063802,-2.6148021,-1.0206805,0.13691033,1.3148276,0.8864158,-0.3386296,-2.3491554,0.19006133,-0.115982816,0.47853145,0.18084128,-1.8453773,-1.5309443,-1.1369236,0.93597627,1.0913951,-0.4782248,0.821302,-1.0886241,0.69973475,-0.7508955,1.0327901,0.1684714,1
TCGA-AO-A0J2-01,1.445907,-0.21146175,1.2395135,1.8446101,-0.15690102,-1.6537585,0.73862207,-0.86999017,-0.44830272,-0.69059813,0.22980282,-1.2268169,0.21457209,0.011632822,-0.31549144,-0.40733278,-0.03475755,0.11233912,-1.5149312,1.2022878,1.3040739,0.0040662326,0.39289004,0.20983392,-0.12130412,1.7029492,-1.5547242,-0.56549305,0.13987064,1.0304352,-1.7507594,-0.93224144,1
TCGA-A8-A08P-01,0.8057726,0.08463505,-0.28537333,0.26543224,0.4553079,-0.6328137,0.5902824,0.97509265,-0.9577268,-1.6779755,0.96452725,0.45787016,-1.1166937,0.72810584,-0.17262198,-0.9628258,1.3511828,-0.8730515,-0.19174993,0.19878694,-0.92677915,0.46040398,-1.0472115,0.61739385,0.6079474,-0.8778739,-1.661337,1.7444441,0.7763982,0.063775636,0.12934725,-0.9526441,1
TCGA-C8-A275-01,2.7204058,-0.45897034,1.3020467,-0.5601646,0.542213,-0.3243989,0.26058027,0.3076986,-1.0042605,-0.247684,0.36788177,0.41650775,-0.17566583,-0.45837414,-0.3154731,0.29779935,1.2650383,-1.9574232,0.7349708,1.0707543,-0.2754158,-0.7778652,-0.26764396,-0.26954365,-0.5585734,1.1251559,-1.5044187,0.8321403,0.59618366,0.0441501,-0.8203044,-0.5377454,1
TCGA-BH-A18P-01,0.035632513,0.04813344,-0.029163048,-0.18040992,-0.57771486,2.9748292,-0.52550405,-0.2017747,1.8292934,-0.91444206,-0.8635964,-0.33187547,0.24895504,0.6468802,-0.31323704,0.9688877,-0.7028407,-0.46724033,1.243619,1.0673026,-0.7577515,-0.79893,1.4890542,-0.44407728,0.06312464,-1.7109895,2.2216685,-0.65773344,-0.61465645,-0.36475626,0.96240443,-2.2053924,1
TCGA-B6-A0RQ-01,0.17006642,-1.1883168,-0.46475393,0.050704874,-0.38583988,-0.8237802,0.71488637,-0.02865918,-0.33028734,0.53471106,1.2788953,-0.033521943,-0.84781206,1.4288406,1.6337909,-1.7808045,0.22993028,-0.5482363,0.24390514,0.5150733,0.6000788,-0.114694,-1.3166528,0.39699733,0.42878354,0.7988717,-0.20634723,0.33309746,-0.28094965,1.2864887,0.32023472,1.5604389,0
TCGA-BH-A0BC-01,0.059837356,-0.9233622,0.21395816,1.0429072,2.2045336,-0.17497894,-1.0664107,-0.60847265,1.3165284,1.478148,0.4643188,0.08090553,1.6266371,-1.5943463,1.7200265,1.5764662,-0.8236933,0.2225967,0.5995651,0.5331052,0.52410406,1.2856159,-0.08191632,-0.32492292,0.100928485,-0.51747537,-1.0549786,-0.9934528,0.42311662,1.4386632,-0.05618617,1.6205672,1
TCGA-A7-A26E-01,-3.1160872,0.6723121,0.7827776,-1.4436579,-1.0789196,-1.452384,-0.009411,-1.2271531,-0.004941363,1.1559608,-0.64719975,-0.8063026,-0.1750004,-1.0892522,-0.43901792,0.53733426,-0.6712798,0.21447186,1.049446,-1.3755887,-0.033791985,-0.7730108,0.21079645,-0.39919186,0.77754426,-0.6979184,0.4686602,0.7217215,-0.47975278,-0.10757609,1.2507744,0.76737034,1
TCGA-E9-A1N6-11,0.28665948,0.1726748,0.009558342,-0.6607311,-0.8808944,-1.3542783,1.2716504,0.718002,0.34929585,0.22869158,0.63936603,-1.4688601,0.4655906,-0.55583704,-0.06749727,-1.2095381,0.44236988,0.90041476,1.6446933,0.21317078,0.0011642203,-1.6240327,0.49516737,0.06198876,-0.6813253,-0.5148399,-1.3851218,0.56223243,0.4063886,0.84963286,-0.8680367,1.1408243,1
TCGA-BH-A2L8-01,0.9243753,1.6642307,1.5935613,-0.764204,1.0435016,0.76733375,-1.5468724,1.3113511,0.22695313,0.32273084,-1.0896654,-1.2466359,-0.7290048,-0.15079036,-0.9701288,0.07474903,0.8285521,1.8782176,0.042339057,0.5134382,-0.22657304,-0.5283062,-1.1128552,1.8828956,1.9048395,-0.23090735,-0.776499,-1.5515555,-0.43477824,0.87291986,0.9583671,-0.81032753,1
TCGA-BH-A18R-11,-0.006685959,1.1544402,-1.297696,0.06596957,-0.65237135,1.8584046,-0.19517243,1.0198661,-0.4365146,-2.3836794,0.10063052,0.31567663,0.00038078427,-0.67813116,1.2314442,-0.4529349,0.07797023,-2.0232368,0.9158205,-0.001978659,0.08005257,1.3339278,-1.2100323,-0.3694245,-0.122271776,-0.3402313,-0.053240813,-0.051465213,0.42304015,0.912508,-0.09331357,-0.28651625,1
TCGA-BH-A0DK-01,1.1591123,0.5547575,-0.38787597,1.0090828,-1.441742,0.4284509,-0.20181769,-0.23167604,-0.60560846,0.2473408,0.47857088,0.7116848,-0.31660616,0.32444623,0.28004628,0.19579645,1.1862898,-0.9590839,-0.53499484,0.50816625,0.6824823,-0.69568014,0.2737595,1.1875964,-1.1692967,1.1685418,1.4610707,0.3289796,0.94962424,0.08492465,-1.2860993,1.4154621,1
