run_name,loss_fn,regularizer,kl_weight,mmd_weight,modality,classifier,fold,roc_auc,auprc,accuracy,precision,recall,f1,tn,fp,fn,tp
logcosh_mmd,logcosh,mmd,0.001,10.0,cnv,sigmoid_svm,6,0.3513,0.7155,0.6111,0.8727,0.5783,0.6957,18,7,35,48
logcosh_mmd,logcosh,mmd,0.001,10.0,cnv,sigmoid_svm,7,0.4675,0.7797,0.4352,0.775,0.3735,0.5041,16,9,52,31
logcosh_mmd,logcosh,mmd,0.001,10.0,cnv,sigmoid_svm,8,0.4651,0.7932,0.463,0.8788,0.3494,0.5,21,4,54,29
logcosh_mmd,logcosh,mmd,0.001,10.0,cnv,sigmoid_svm,9,0.4807,0.7353,0.4953,0.78,0.4756,0.5909,14,11,43,39
logcosh_mmd,logcosh,mmd,0.001,10.0,cnv,sigmoid_svm,10,0.5834,0.8272,0.3645,0.6591,0.3537,0.4603,10,15,53,29
logcosh_mmd,logcosh,mmd,0.001,10.0,cnv,random_forest,1,0.5246,0.7724,0.713,0.7629,0.9024,0.8268,3,23,8,74
logcosh_mmd,logcosh,mmd,0.001,10.0,cnv,random_forest,2,0.4041,0.7384,0.5833,0.7262,0.7349,0.7305,2,23,22,61
logcosh_mmd,logcosh,mmd,0.001,10.0,cnv,random_forest,3,0.54,0.7808,0.6574,0.7875,0.759,0.773,8,17,20,63
logcosh_mmd,logcosh,mmd,0.001,10.0,cnv,random_forest,4,0.5248,0.8075,0.6667,0.7474,0.8554,0.7978,1,24,12,71
logcosh_mmd,logcosh,mmd,0.001,10.0,cnv,random_forest,5,0.4781,0.7446,0.6759,0.7667,0.8313,0.7977,4,21,14,69
logcosh_mmd,logcosh,mmd,0.001,10.0,cnv,random_forest,6,0.5855,0.7918,0.7315,0.8,0.8675,0.8324,7,18,11,72
logcosh_mmd,logcosh,mmd,0.001,10.0,cnv,random_forest,7,0.4766,0.7618,0.6204,0.75,0.759,0.7545,4,21,20,63
logcosh_mmd,logcosh,mmd,0.001,10.0,cnv,random_forest,8,0.459,0.752,0.6019,0.7326,0.759,0.7456,2,23,20,63
logcosh_mmd,logcosh,mmd,0.001,10.0,cnv,random_forest,9,0.5773,0.8258,0.6822,0.7667,0.8415,0.8023,4,21,13,69
logcosh_mmd,logcosh,mmd,0.001,10.0,cnv,random_forest,10,0.4983,0.7623,0.6449,0.7683,0.7683,0.7683,6,19,19,63
