submitter_id.samples,cnv_vae_1,cnv_vae_2,cnv_vae_3,cnv_vae_4,cnv_vae_5,cnv_vae_6,cnv_vae_7,cnv_vae_8,cnv_vae_9,cnv_vae_10,cnv_vae_11,cnv_vae_12,cnv_vae_13,cnv_vae_14,cnv_vae_15,cnv_vae_16,cnv_vae_17,cnv_vae_18,cnv_vae_19,cnv_vae_20,cnv_vae_21,cnv_vae_22,cnv_vae_23,cnv_vae_24,cnv_vae_25,cnv_vae_26,cnv_vae_27,cnv_vae_28,cnv_vae_29,cnv_vae_30,cnv_vae_31,cnv_vae_32,label_cnv
TCGA-A2-A04X-01,-1.3384377,0.18541548,-0.8398999,-0.33164963,0.12378287,-0.00016386434,-0.872617,1.000791,1.2544699,-0.9117135,1.2341783,-0.29342234,-0.6666679,-0.33394903,0.5420744,1.0373046,-2.7138965,1.7024724,-1.7444984,1.9139652,1.4193109,-1.1232138,0.7947196,1.2822958,-0.34215754,-0.63513887,0.38854444,-0.37510931,-0.1455816,1.547314,-1.055588,0.91919136,1
TCGA-A2-A04Y-01,-0.25752696,-0.086676806,1.5141865,-0.4635986,2.6565802,-0.23261596,0.5064086,-0.21304667,-1.1759955,0.19099061,0.7744974,-0.06983494,0.3047432,1.4639571,0.5741628,0.80789053,0.26649547,0.5375284,-1.8408253,-0.8549552,0.042867858,0.26864323,-0.111376815,-1.1069751,-1.0245764,2.2310445,-1.3058453,0.0063609183,-0.65739095,0.42964008,-1.2179967,1.4132147,1
TCGA-A2-A0CK-01,-0.9785501,-0.9976814,0.62844855,-0.23211372,-0.75694025,0.16416866,0.9352851,-1.1335515,-0.9984607,0.4474351,-1.2219778,0.70379454,-0.23953359,0.5694708,0.49279785,0.46172118,1.1798708,-0.3613988,1.4563814,0.8136717,0.57340854,0.54526985,0.5756673,-1.8413635,1.7194864,0.078987606,-1.4049526,-0.23098235,-1.1231251,-0.8682771,0.47665456,-1.2197983,0
TCGA-A2-A0CL-01,-2.327981,0.46826667,1.2818805,-1.2920196,0.8962504,0.3047494,0.15378949,1.6737174,-1.4254174,0.47707862,1.1503218,0.08577226,0.20680848,-0.18516278,0.56501865,-0.968818,-0.9705396,-0.7433579,0.053080082,-0.33472502,0.478277,-0.40364024,-0.2905913,0.24836864,1.462817,0.8180172,0.39120987,0.024939537,-0.9971143,-0.76915234,-1.0278858,0.13843954,0
TCGA-A2-A0CM-01,2.1522062,0.8734937,0.046736196,-0.10880031,-1.0243583,0.37745643,0.9037233,-0.74236774,-0.7372727,0.052797496,0.54848015,1.1823039,-0.94250244,-1.6146421,0.32730278,1.1369629,1.699431,1.597418,1.1616292,0.2798826,-1.7765435,0.87340355,-0.52461016,-0.37607008,0.2832265,0.1176246,2.1730366,0.7228805,0.5451785,-0.31687602,-0.057412148,-1.0748258,1
TCGA-A2-A0CO-01,-0.71989566,-1.144945,-0.4500003,0.38868588,0.59078646,-0.5643364,-0.916346,0.36562076,0.25224495,0.27161303,-0.35020003,1.046598,0.58137125,-1.1535614,-0.8716138,-0.9528157,0.8885554,-0.44722813,-1.2400522,-0.40561703,-0.11799417,0.34161198,0.037586957,1.4651663,0.19746107,0.4079458,-0.36738783,0.8806661,2.1721957,-1.2663236,1.8974814,0.7154236,0
TCGA-A2-A0CP-01,0.4886822,-1.021049,-0.1184011,0.72093326,-1.4570634,-2.081042,-1.929857,0.5995481,1.4905863,-1.3406487,-0.7529168,0.85990316,0.27005655,0.9412116,-0.76893175,-0.44396132,-0.4137833,0.47877383,1.6013205,1.4756871,-1.1441967,0.5462551,-1.2753383,1.3563094,0.20980741,-0.45450798,0.16580468,3.6623793,1.1013875,-0.43112522,1.1469404,-0.796564,0
TCGA-A2-A0CQ-01,-0.37500504,1.7027234,0.26823115,1.2297441,0.39874703,0.07426664,-0.28401607,-1.4690346,0.86120933,-1.6873841,1.4498245,-0.05966536,-0.59795064,-1.1333028,-0.8372319,1.168654,0.21876557,0.44597062,-0.18442184,-0.86443746,1.0693555,-1.15068,-0.84736454,-0.15173635,-1.0584067,-0.66463447,-0.026070185,-1.0525527,1.8532637,-0.9128245,-1.8415203,0.88561445,0
TCGA-A2-A0CR-01,1.0434544,-0.09585799,-1.2627834,-0.6479291,-1.06682,-0.05643785,0.23257424,0.35314935,1.0344855,1.2091134,0.047062084,-1.15765,0.69723547,0.5600673,0.48346758,0.7716445,1.0436851,-0.7873651,-1.122314,-0.9641537,1.0308622,-1.7102046,-0.35286367,1.0165689,-0.52865815,-0.6398689,0.64994806,-1.3066148,-0.54587936,-1.1439077,-0.7154317,-1.4285488,0
TCGA-A2-A0CS-01,-1.0318638,0.28203732,0.20646241,2.0783587,-1.4115372,-1.3454674,1.3396964,0.89026386,0.1158671,-0.86446124,-0.22080854,-0.09134181,0.032229885,-0.7375647,1.0136663,0.87374616,-1.2578506,0.625521,0.30009562,0.37091425,-1.7499853,0.44041666,-0.591291,1.0434864,-1.25431,0.3836951,1.4042752,1.1627338,0.6565199,-0.93389106,0.89527786,0.5104134,0
