run_name,loss_fn,regularizer,kl_weight,mmd_weight,modality,classifier,fold,roc_auc,auprc,accuracy,precision,recall,f1,tn,fp,fn,tp
mse_mmd,mse,mmd,1.0,10.0,mrna,sigmoid_svm,8,0.5313,0.7926,0.438,0.74,0.4022,0.5211,16,13,55,37
mse_mmd,mse,mmd,1.0,10.0,mrna,sigmoid_svm,9,0.4985,0.7784,0.438,0.74,0.4022,0.5211,16,13,55,37
mse_mmd,mse,mmd,1.0,10.0,mrna,sigmoid_svm,10,0.4756,0.737,0.4959,0.7719,0.4783,0.5906,16,13,48,44
mse_mmd,mse,mmd,1.0,10.0,mrna,random_forest,1,0.457,0.748,0.6803,0.77,0.828,0.7979,6,23,16,77
mse_mmd,mse,mmd,1.0,10.0,mrna,random_forest,2,0.5523,0.803,0.6885,0.7619,0.8602,0.8081,4,25,13,80
mse_mmd,mse,mmd,1.0,10.0,mrna,random_forest,3,0.3444,0.6918,0.5902,0.7187,0.75,0.734,3,27,23,69
mse_mmd,mse,mmd,1.0,10.0,mrna,random_forest,4,0.5576,0.7744,0.7049,0.78,0.8478,0.8125,8,22,14,78
mse_mmd,mse,mmd,1.0,10.0,mrna,random_forest,5,0.5991,0.8109,0.7273,0.798,0.8587,0.8272,9,20,13,79
mse_mmd,mse,mmd,1.0,10.0,mrna,random_forest,6,0.4044,0.7304,0.6198,0.7347,0.7826,0.7579,3,26,20,72
mse_mmd,mse,mmd,1.0,10.0,mrna,random_forest,7,0.4333,0.7205,0.6942,0.7723,0.8478,0.8083,6,23,14,78
mse_mmd,mse,mmd,1.0,10.0,mrna,random_forest,8,0.5407,0.7858,0.6529,0.766,0.7826,0.7742,7,22,20,72
mse_mmd,mse,mmd,1.0,10.0,mrna,random_forest,9,0.4676,0.746,0.6446,0.7475,0.8043,0.7749,4,25,18,74
mse_mmd,mse,mmd,1.0,10.0,mrna,random_forest,10,0.5341,0.7773,0.6942,0.7778,0.837,0.8063,7,22,15,77
