run_name,loss_fn,regularizer,kl_weight,mmd_weight,modality,classifier,fold,roc_auc,auprc,accuracy,precision,recall,f1,tn,fp,fn,tp
logcosh_mmd,logcosh,mmd,1.0,10.0,mrna,sigmoid_svm,6,0.6497,0.8591,0.4215,0.7037,0.413,0.5205,13,16,54,38
logcosh_mmd,logcosh,mmd,1.0,10.0,mrna,sigmoid_svm,7,0.4985,0.7678,0.4463,0.7451,0.413,0.5315,16,13,54,38
logcosh_mmd,logcosh,mmd,1.0,10.0,mrna,sigmoid_svm,8,0.53,0.7985,0.4628,0.7455,0.4457,0.5578,15,14,51,41
logcosh_mmd,logcosh,mmd,1.0,10.0,mrna,sigmoid_svm,9,0.4685,0.7253,0.5124,0.8,0.4783,0.5986,18,11,48,44
logcosh_mmd,logcosh,mmd,1.0,10.0,mrna,sigmoid_svm,10,0.5665,0.8197,0.438,0.7143,0.4348,0.5405,13,16,52,40
logcosh_mmd,logcosh,mmd,1.0,10.0,mrna,random_forest,1,0.4766,0.7539,0.623,0.7423,0.7742,0.7579,4,25,21,72
logcosh_mmd,logcosh,mmd,1.0,10.0,mrna,random_forest,2,0.431,0.7267,0.623,0.7423,0.7742,0.7579,4,25,21,72
logcosh_mmd,logcosh,mmd,1.0,10.0,mrna,random_forest,3,0.4938,0.752,0.6148,0.7368,0.7609,0.7487,5,25,22,70
logcosh_mmd,logcosh,mmd,1.0,10.0,mrna,random_forest,4,0.5158,0.7746,0.6803,0.7624,0.837,0.7979,6,24,15,77
logcosh_mmd,logcosh,mmd,1.0,10.0,mrna,random_forest,5,0.5358,0.7738,0.686,0.7647,0.8478,0.8041,5,24,14,78
logcosh_mmd,logcosh,mmd,1.0,10.0,mrna,random_forest,6,0.4205,0.7218,0.6777,0.7524,0.8587,0.802,3,26,13,79
logcosh_mmd,logcosh,mmd,1.0,10.0,mrna,random_forest,7,0.4603,0.7552,0.6198,0.7396,0.7717,0.7553,4,25,21,71
logcosh_mmd,logcosh,mmd,1.0,10.0,mrna,random_forest,8,0.44,0.7504,0.6529,0.7358,0.8478,0.7879,1,28,14,78
logcosh_mmd,logcosh,mmd,1.0,10.0,mrna,random_forest,9,0.5009,0.7804,0.6694,0.76,0.8261,0.7917,5,24,16,76
logcosh_mmd,logcosh,mmd,1.0,10.0,mrna,random_forest,10,0.4138,0.7225,0.5785,0.7204,0.7283,0.7243,3,26,25,67
