submitter_id.samples,mrna_vae_1,mrna_vae_2,mrna_vae_3,mrna_vae_4,mrna_vae_5,mrna_vae_6,mrna_vae_7,mrna_vae_8,mrna_vae_9,mrna_vae_10,mrna_vae_11,mrna_vae_12,mrna_vae_13,mrna_vae_14,mrna_vae_15,mrna_vae_16,mrna_vae_17,mrna_vae_18,mrna_vae_19,mrna_vae_20,mrna_vae_21,mrna_vae_22,mrna_vae_23,mrna_vae_24,mrna_vae_25,mrna_vae_26,mrna_vae_27,mrna_vae_28,mrna_vae_29,mrna_vae_30,mrna_vae_31,mrna_vae_32,label_mrna
TCGA-EW-A1OZ-01,0.18829387,0.102553226,-1.1741092,-0.9093236,-0.35764697,1.0621276,1.2290447,-1.1192113,0.43520644,2.0771513,-1.2293757,-0.23689714,-0.8309197,-0.7384063,1.2737178,-0.50682527,-0.4514432,-0.95160264,-0.49670923,-0.8064161,2.5724356,-0.16462743,0.21817356,0.19791356,-0.63168514,0.109116845,-0.22099724,1.1584382,-0.41802844,1.3728797,1.6991593,-0.8558044,1
TCGA-A2-A0EY-01,-0.13721134,0.031203419,-1.1132287,0.15356646,0.12404083,-1.0726371,-1.726593,0.11560994,-0.5040387,1.8399218,-0.7981433,-0.20864415,-0.03839456,0.03244298,0.1574146,0.10704696,1.0274134,-0.42901245,-0.662103,-1.9803165,-0.17366984,-0.6894252,0.44641608,2.0262403,-0.62212634,-0.91713667,0.37883693,1.2808455,-1.1348135,0.7747295,0.37265047,-0.9744811,0
TCGA-A8-A09R-01,-0.48597977,-1.3248302,1.3806782,0.50654244,0.54595304,0.4961106,-1.4315429,-1.9514388,-0.53718156,-0.54427916,-0.69054127,0.42696992,0.7487134,-0.0888501,1.3622137,0.46235386,0.43903247,1.0796112,-0.034921214,-1.2376964,0.080816336,-0.10730672,-1.7152425,-1.488718,-1.8144774,0.21697685,-1.2394948,-0.4414421,-0.7652997,0.93684596,0.02518439,-2.4073756,1
TCGA-LL-A440-01,-1.0698504,0.8214353,0.08534583,1.0444678,-1.268897,2.1839037,0.607377,0.5389708,0.65573573,2.3848772,-0.55340123,-0.26566574,-1.5281171,0.19167347,2.2641428,-1.7460452,-0.5334618,1.922341,0.18335088,0.027001023,-0.5296946,0.65216535,0.3607413,-0.84634906,1.5423936,-1.2273611,1.276214,-2.4878123,-1.4558871,0.02162883,-0.54694927,-0.078147374,1
TCGA-BH-A8FY-01,1.8120198,2.8383734,-0.09346872,-0.23730968,-1.0109274,-1.2687088,1.9221387,0.30907914,-1.0964476,1.2898561,1.5242522,-0.5839198,1.480899,1.2326407,-0.40724933,-2.4744995,0.789715,-1.8461832,-0.71939903,-0.5792687,-0.87183505,-0.07384937,0.8125909,-0.68160677,1.1316937,0.41932467,0.49723127,0.9836058,0.47533938,-0.96792287,-0.17669691,0.4765726,1
TCGA-E2-A1II-01,-0.16060542,0.9014525,-1.625274,0.84274536,-0.19000575,-0.98233724,0.5516878,0.9541466,-3.1354275,0.44325167,1.356606,-0.49025106,-0.65191764,-0.28677163,0.9819066,-0.689105,-0.5356429,-0.4166124,-0.1862732,0.5228156,-0.53137827,-0.07890363,0.39863557,0.13549204,1.1173316,-0.90579957,0.5500415,-0.6138915,-0.24792583,-0.1841057,-0.21879362,-0.6016336,1
TCGA-A7-A6VX-01,-1.1350706,0.9926305,-0.08097083,1.4995161,-1.8197157,0.36175278,-0.99752843,-0.9628108,-0.21354754,-1.6024127,1.5991876,-2.4138927,1.850143,0.25026378,-1.1834017,1.1924893,-1.407487,-0.22079968,-0.21324952,-0.020735044,-0.5021821,-0.7134122,-1.2392366,1.1509684,-2.4224067,0.037636757,-0.8261505,-0.47570023,-2.0268748,0.59653133,-0.5985947,-2.074809,1
TCGA-C8-A273-01,0.7787609,-1.2041489,1.2074186,0.5884461,-0.37739718,-1.7148156,-0.13495924,-0.84701186,1.3500232,0.69971603,0.40658864,0.42420843,-0.009755776,-1.5670645,0.75158596,0.579374,-0.6423478,-0.23680376,1.1127881,0.18779387,-0.87984186,0.40767077,-0.82241607,-1.3344381,1.7706193,1.0036496,0.14925665,-0.04241308,0.24762031,-0.15048802,0.98321354,0.80100805,1
TCGA-BH-A1EO-01,0.08094235,1.5650291,-1.8173999,0.23414312,1.3714039,1.2301925,0.47228056,1.9330485,-1.5405554,-0.19607796,-0.049286254,-0.96499395,0.36426815,-0.4822555,0.1950671,-0.22300152,-1.21418,1.0547851,1.8131384,0.06994272,-0.36667696,-1.6969761,-0.98713756,-0.55675864,-0.88839126,0.64214605,0.41837183,-0.9404256,-1.0885283,1.9913067,-0.67006916,-0.523249,0
TCGA-OL-A5RX-01,-0.87516963,1.2188058,0.3616261,0.45629883,-0.62593096,1.2398646,-0.09441717,-0.7456309,-0.72074133,-0.27298743,0.6740128,0.7726464,-0.53180563,-0.95795083,1.8500041,0.56240284,0.021147529,-1.9343314,0.54548216,-0.34009013,0.5245703,-0.65392584,-0.044472586,-0.15199576,1.582594,-0.1376094,0.16039419,0.01466707,-0.16506243,1.351711,-0.36069456,-0.565037,1
