submitter_id.samples,cnv_vae_1,cnv_vae_2,cnv_vae_3,cnv_vae_4,cnv_vae_5,cnv_vae_6,cnv_vae_7,cnv_vae_8,cnv_vae_9,cnv_vae_10,cnv_vae_11,cnv_vae_12,cnv_vae_13,cnv_vae_14,cnv_vae_15,cnv_vae_16,cnv_vae_17,cnv_vae_18,cnv_vae_19,cnv_vae_20,cnv_vae_21,cnv_vae_22,cnv_vae_23,cnv_vae_24,cnv_vae_25,cnv_vae_26,cnv_vae_27,cnv_vae_28,cnv_vae_29,cnv_vae_30,cnv_vae_31,cnv_vae_32,label_cnv
TCGA-A1-A0SQ-01,0.046096534,0.4813586,-0.44896325,-0.748028,-0.46474412,0.7178471,-2.1260726,-1.6069125,-0.07911152,0.196847,1.5956569,0.45521036,-1.1225703,0.5157522,0.3836,0.52781737,-0.46174175,-0.81477356,-0.8947228,-4.405602,1.6048913,0.85671425,-1.0498168,-1.9893537,3.1911573,-0.21944463,-0.36529383,0.23200034,-0.31035632,0.21199384,0.6690995,-1.6955497,1
TCGA-A2-A04N-01,0.07602371,-0.16575456,0.9332481,-0.02109158,-0.0855362,1.3663064,0.77698016,-1.2171744,0.58754706,-0.0047893124,-0.29452458,0.9411448,0.93905747,-0.2390772,0.56851035,-0.08464618,0.2778434,-0.9341345,-0.17922479,0.3543867,0.90731966,0.49593332,0.8378659,0.25162548,1.9899298,-0.4297795,0.53434145,0.02393188,0.12319659,0.70791423,-0.9665272,0.64473796,0
TCGA-A2-A04P-01,0.24759284,-0.44500214,-0.3325641,-1.7446164,0.1384412,0.83398545,0.4349174,-0.6173536,0.51957947,0.5158611,1.276852,-0.7025156,-0.1799483,-2.0291126,-0.08838695,-0.5549147,-0.076905124,-0.8961407,-1.7015177,-0.41796988,-1.132441,1.3202091,-0.16113545,-2.160926,1.3170195,-0.1612511,-0.38541096,-1.123112,-1.488267,0.5638813,-0.68729377,1.0738926,1
TCGA-A2-A04Q-01,0.3349228,0.27690983,0.13220811,1.6340518,1.3443081,-0.6685107,0.70718294,-0.25542682,-0.7915206,0.85812324,-0.47559226,0.76861095,0.47922617,-0.70751685,1.9981331,0.8841548,-0.45932436,0.65824175,-1.114131,1.1622037,0.7975183,2.053228,-1.2602953,-1.4824593,0.1732229,-0.595951,0.24638042,-1.071319,1.3796993,-0.64939594,0.97941947,0.5215981,0
TCGA-A2-A04R-01,-0.7390151,0.6776041,-0.50985736,0.8479506,1.5442983,0.16922742,-1.121895,-1.1890929,1.2497476,-0.59744006,-0.81621456,2.4898045,-0.14494592,-0.44202182,-0.33418953,0.686902,0.49212843,0.6019772,1.0397465,0.25073484,-0.728998,0.38835716,-2.0598302,-0.66282356,1.454517,-0.757949,-0.28355864,0.7411082,-3.1693115,-0.023508355,0.94949347,0.7895727,0
TCGA-A2-A04T-01,0.57510424,0.98538655,0.7025801,-0.057093024,-0.09719816,-0.80790323,-0.47593206,0.070848346,0.6181579,0.46905774,1.2547964,0.29245868,-1.4691408,0.03725946,0.66135746,0.7219087,0.012224197,-0.5325641,-0.49626917,-0.7310334,0.5015706,-1.3416575,0.23052904,-0.24199334,0.8586625,-0.10706941,-0.25597012,-0.8074319,0.2128044,0.16628736,-1.6858418,-0.12834784,0
TCGA-A2-A04U-01,1.2782743,-0.31814706,-1.6899002,0.72262067,-2.0533013,-0.5964265,-2.6936631,-1.4172823,0.036652774,0.54547095,0.6009779,0.37010324,0.10120444,-0.63588846,1.0551093,0.94946057,0.6399923,0.4456423,0.30130923,0.18720561,1.2441078,-1.1216936,1.4523673,-0.79573214,3.6710172,2.4812744,-0.61694944,1.7764096,0.65601546,-1.2675958,2.437836,-0.86462986,0
TCGA-A2-A04V-01,0.5465238,-0.008815825,0.7184352,0.054601647,-1.0651357,-0.8770189,0.357337,0.6388061,-0.736664,-0.263608,1.1665049,0.37410498,3.6871142,0.030000612,1.3648932,-0.7366655,-1.7508399e-05,-1.6036974,-1.2560469,-1.0111754,1.0292228,-1.0792214,-0.09396374,1.0367644,0.84350115,-0.3015155,0.5830124,-0.63875115,1.6378192,0.38548708,-1.0915412,0.9848436,0
TCGA-A2-A04W-01,0.8936673,-0.26547801,0.0486964,0.82103044,0.89536095,0.31195328,1.3602321,0.17175972,-0.8680546,-1.5406877,-1.4138876,-0.18227273,0.8245078,0.26726806,1.5080669,0.11371688,-2.1132698,0.56271464,0.59811467,-0.1444242,0.11167538,0.481472,0.280032,-0.057546422,-1.4311492,0.51445603,0.6255839,1.8154371,0.39337885,1.1514491,0.24289796,-2.292,0
TCGA-A2-A04X-01,-0.5180099,0.8179406,0.09509987,-0.5321753,-1.7798829,1.5466322,-0.5867455,-0.280733,1.431343,-1.5416946,-0.44634378,-2.4752777,0.12367386,-0.10526335,0.25026694,-0.3426908,-1.0479091,0.3649205,0.4572857,0.3616359,-0.37611574,-0.06973976,0.4320939,1.1305474,1.3546131,-0.9972658,-0.13238196,-0.31937927,-0.18180671,1.9929701,1.1174341,-0.9454606,1
TCGA-A2-A04Y-01,-1.3630869,-1.6364578,-0.15063667,0.33649296,-0.62090886,1.8815327,-1.1957896,-0.004402593,1.762577,0.5666555,0.2650864,0.59974027,0.17878197,-0.9796134,0.1323325,1.3462383,0.06736717,1.3062706,-0.523873,0.93677884,-2.1535926,0.44329327,-1.0736766,-2.978528,1.19791,0.24054325,-1.9011271,-0.45047146,-0.36642984,-0.5293076,1.1061364,0.96478856,1
TCGA-A2-A0CK-01,0.24712595,-0.4511182,-0.059149057,-0.28019208,-0.72303885,1.4909403,-0.05159363,1.4386114,-0.28166598,0.6320193,-0.37730113,-0.17706728,-0.119687155,0.9858931,-0.006751463,-1.2195839,-0.17361599,-0.89737785,-0.04562901,-3.110971,0.7132693,-0.69420516,-1.0048532,-0.40658087,-1.245404,-0.62026286,-0.44009832,0.9998599,-1.054291,0.35111955,1.2179708,-1.0004183,0
TCGA-A2-A0CL-01,0.11534482,1.4598739,0.006375544,-2.060742,-1.2436019,0.4812507,-1.1924318,-1.0430219,-0.30574578,0.6301811,1.7490573,-0.0587447,1.2135236,-0.7948022,0.43326893,0.47902545,-0.94916916,1.0233426,0.8852488,-0.09655249,0.8562353,-0.7139443,-0.40650958,-0.32978067,2.2011805,-0.99280393,1.6360017,0.18057707,1.9986901,-0.41918704,0.772833,0.2667657,0
TCGA-A2-A0CM-01,-1.9992256,0.16934168,-1.5130739,0.22776097,-0.79591924,1.7640321,2.2719188,0.15031731,0.7175813,0.10841614,-1.321425,0.335445,-0.3123157,1.6476202,0.089975595,1.4830332,3.2370217,-0.59685344,-1.7263916,-0.9200188,-0.5319108,2.1637497,1.4854875,-1.2097573,-0.84614384,2.832156,0.0034045428,-1.5380731,-0.37188804,-1.7527294,-0.19676775,2.5172338,1
TCGA-A2-A0CO-01,0.3632916,0.668904,-0.9824677,0.38811415,-1.5402526,1.5059137,1.5975474,1.3877816,2.648902,1.1971235,-2.1370282,-2.0413716,1.0512916,-1.091179,-0.45149207,-1.4217138,-1.3936286,0.1722391,0.96249425,-0.03313279,-1.0793264,0.5809001,0.19881721,1.3623147,-1.0665351,1.2124542,-0.6200658,1.088397,-0.0751113,-0.09860511,-1.2940615,1.0062015,0
TCGA-A2-A0CP-01,-0.013664998,-0.13765363,0.60537916,-1.9408197,0.82537365,-0.19765481,0.9925828,-0.2708719,-0.68789893,-0.1619908,0.21805269,1.6150494,-0.20222399,-0.13923843,0.86226,0.15403351,0.2838246,-1.3791221,-0.29401493,-0.22356428,0.7627093,-0.75223583,0.5494267,-0.15204969,-0.6853595,-0.08437925,-1.1384137,-0.16158551,0.08048071,-0.37446612,-1.4034878,0.8401208,0
TCGA-A2-A0CQ-01,0.335468,-0.96716094,1.024461,1.1250812,-0.18283689,-0.5001035,0.27327487,0.77432114,-0.5308868,1.3645204,-1.1299164,0.78744423,-0.10245343,0.40262195,-1.2440027,-0.17833602,0.90168047,0.05685097,-0.6190257,-1.0569412,0.25890914,-0.61075044,-0.5183557,0.28278363,-1.2735977,-1.0795028,-1.150236,0.30050802,1.57172,-0.7431023,1.4088664,-0.5809464,0
TCGA-A2-A0CR-01,1.8613752,0.4096167,0.042871058,0.707656,-0.9487212,0.41794354,0.16698533,-1.7023973,-2.1020052,2.7064455,-0.2925552,-0.510046,-0.42244503,0.7454829,-2.6662147,-0.12946528,1.4818459,0.5641251,-1.1952231,-0.13396963,-0.30687746,-0.3292821,0.1459369,-0.3424833,1.334041,-1.2591327,0.09213343,0.22224101,0.07330799,0.8705559,0.86620575,-1.648603,0
TCGA-A2-A0CS-01,0.71240634,0.57044125,0.99103653,0.16408281,0.6359978,-1.7116077,0.22048998,-0.26864132,-0.7359043,1.1754359,-1.4073752,0.61241496,-0.38357434,0.84967685,1.2200851,0.39380687,0.62287134,-1.381573,0.9631945,1.5722531,0.15512863,-0.7168683,2.1382167,-0.9108326,-1.1276437,-1.1373823,-0.7668789,0.39948648,1.392022,0.067405015,1.420145,0.2543801,0
TCGA-A2-A0CT-01,-0.94675255,-0.061777174,0.5280014,0.19492835,0.40358403,-0.3929705,0.18069904,0.0052153766,0.10122031,-2.374661,-0.61469793,0.2350952,-0.013184726,1.3424865,1.4147936,1.2239109,0.97586733,0.080910325,0.036179677,0.7639922,-0.106327176,-0.6916487,-1.0038805,-0.6372067,-2.1373477,-1.2203852,0.8161794,-1.3919065,0.97571355,0.87271464,0.9212734,-2.0339985,0
TCGA-A2-A0CU-01,-0.4864079,0.54686105,0.43172294,1.7616634,0.73730063,0.8613137,0.06671108,0.60202825,-0.23371904,-1.9049658,-0.3998896,-0.7045212,0.46938032,0.5723929,0.038804516,-0.6595768,-0.74071664,0.8172689,0.18304086,1.0548748,0.9813937,-0.5427524,-0.40002,-0.80274016,1.7810175,-0.018418431,-0.34930253,-1.0025195,0.07616204,1.7305315,-0.16154778,-0.26213202,1
TCGA-A2-A0CV-01,2.4957294,0.008451879,-0.07457051,0.031798374,-0.41869387,-0.33754218,1.0080775,-0.9651559,-0.040748335,1.80396,-0.851956,0.5170176,0.30870408,1.7658125,-0.47726172,0.69298357,2.820623,0.42592978,-0.49241507,1.3008536,-0.2707512,0.3341805,-0.25432223,0.34722817,-0.5276952,-0.18476562,-1.3269942,-0.63198495,1.1718776,0.7261542,-1.2152722,-1.3619353,0
TCGA-A2-A0CW-01,0.26092657,1.4083226,-0.24280116,-1.9101411,-0.009188294,-1.1560729,-0.8165468,-0.3881412,-0.87016046,0.7307795,1.781288,-1.7368969,0.96439004,-0.31395414,-0.4838735,1.0405186,0.57827926,0.20858899,0.53675056,-0.37849402,0.4327921,0.5616212,-2.913054,-0.9472046,-0.22686657,0.03315124,-0.64289886,-0.43771452,0.07442445,0.51856005,0.1017831,-0.43778062,0
TCGA-A2-A0CX-01,-0.9764013,-1.0961035,0.92019784,-0.19247597,-0.66227883,0.18563569,0.06889963,0.99740756,-0.42581356,-1.7147177,-1.8603125,-2.768765,1.2682496,-0.70481277,1.516155,-0.14100856,-0.598508,-0.69964504,0.66207814,-0.26115635,0.24653837,0.39041442,-0.34178245,0.2264601,-0.46635577,-0.07682585,-0.19467372,-0.007739367,0.8817046,1.6272762,-1.0614296,1.1540791,1
TCGA-A2-A0D0-01,1.0660996,-0.50588405,-0.49349487,-0.14438722,1.6314508,-0.23002648,-0.45790645,-0.27202874,0.27658382,1.2056894,1.2819016,-0.44340807,-1.5978266,0.7753159,0.73455584,1.3634359,1.1108825,0.56177646,-1.3357749,0.68287545,0.67782736,1.5419132,1.169383,-0.8546476,2.4361005,-0.17590979,0.33998036,-1.5935209,0.19206628,-0.1306074,-0.8074027,-0.5065288,0
TCGA-A2-A0D1-01,0.2233673,-0.06518035,0.65058655,1.9969068,-0.11220464,1.007601,0.7062911,-0.016592517,0.36461356,-1.419119,-1.2184616,-0.08214903,0.53828436,0.55207145,-1.6542026,-0.06770009,-0.6834043,-0.5984849,0.84380656,-0.22006783,1.1955112,-0.6362689,0.9148388,-0.2605537,-1.3293074,-0.06239921,1.4523654,0.052865043,1.0597264,1.0969852,-1.234292,0.4247577,1
TCGA-A2-A0D2-01,-0.51121986,-0.6624708,-0.16331103,-0.34059536,-1.5243762,-0.40729856,-0.70789325,0.1671068,0.073575646,-1.3134261,0.13334909,0.05115033,0.035804488,-0.17333885,-0.3318516,0.25593796,0.35636976,0.17710006,-0.59830934,2.647597,1.2657396,-0.063197345,1.4227917,0.70388305,0.5336133,-0.27518067,0.07718977,-0.6021195,0.3498413,0.8095847,0.14779954,0.7587889,1
TCGA-A2-A0D3-01,-0.052833438,0.5917206,-0.42295513,1.8614228,0.4957681,-0.2075778,0.5324241,0.96528745,0.32764006,-0.67385226,0.5358512,-0.39870673,1.1007776,0.84636986,-0.7327273,-0.10587394,1.0183461,-1.8403349,0.77375555,0.81634325,-0.5558165,0.17454976,-0.6686516,1.0683147,-1.6665187,0.49892312,0.8191314,1.074928,-1.0828975,0.09975438,-1.9040297,-0.8198544,0
