run_name,loss_fn,regularizer,kl_weight,mmd_weight,modality,classifier,fold,roc_auc,auprc,accuracy,precision,recall,f1,tn,fp,fn,tp
logcosh_kl,logcosh,kl,1.0,10.0,cnv,sigmoid_svm,7,0.4188,0.7183,0.5278,0.82,0.494,0.6165,16,9,42,41
logcosh_kl,logcosh,kl,1.0,10.0,cnv,sigmoid_svm,8,0.6198,0.8356,0.3519,0.6512,0.3373,0.4444,10,15,55,28
logcosh_kl,logcosh,kl,1.0,10.0,cnv,sigmoid_svm,9,0.4805,0.7593,0.486,0.7755,0.4634,0.5802,14,11,44,38
logcosh_kl,logcosh,kl,1.0,10.0,cnv,sigmoid_svm,10,0.5834,0.8401,0.4673,0.7358,0.4756,0.5778,11,14,43,39
logcosh_kl,logcosh,kl,1.0,10.0,cnv,random_forest,1,0.5497,0.782,0.6852,0.7667,0.8415,0.8023,5,21,13,69
logcosh_kl,logcosh,kl,1.0,10.0,cnv,random_forest,2,0.5236,0.7912,0.6019,0.7326,0.759,0.7456,2,23,20,63
logcosh_kl,logcosh,kl,1.0,10.0,cnv,random_forest,3,0.4829,0.7822,0.6759,0.7667,0.8313,0.7977,4,21,14,69
logcosh_kl,logcosh,kl,1.0,10.0,cnv,random_forest,4,0.4581,0.7412,0.6296,0.7722,0.7349,0.7531,7,18,22,61
logcosh_kl,logcosh,kl,1.0,10.0,cnv,random_forest,5,0.4718,0.7519,0.6389,0.775,0.747,0.7607,7,18,21,62
logcosh_kl,logcosh,kl,1.0,10.0,cnv,random_forest,6,0.4508,0.7425,0.6852,0.7692,0.8434,0.8046,4,21,13,70
logcosh_kl,logcosh,kl,1.0,10.0,cnv,random_forest,7,0.5824,0.8321,0.6759,0.7667,0.8313,0.7977,4,21,14,69
logcosh_kl,logcosh,kl,1.0,10.0,cnv,random_forest,8,0.5439,0.8108,0.6204,0.7561,0.747,0.7515,5,20,21,62
logcosh_kl,logcosh,kl,1.0,10.0,cnv,random_forest,9,0.5405,0.781,0.7009,0.7976,0.8171,0.8072,8,17,15,67
logcosh_kl,logcosh,kl,1.0,10.0,cnv,random_forest,10,0.5127,0.7834,0.6636,0.75,0.8415,0.7931,2,23,13,69
