run_name,loss_fn,regularizer,kl_weight,mmd_weight,modality,classifier,fold,roc_auc,auprc,accuracy,precision,recall,f1,tn,fp,fn,tp
mse_mmd,mse,mmd,1.0,10.0,cnv,sigmoid_svm,8,0.5137,0.7919,0.4074,0.7317,0.3614,0.4839,14,11,53,30
mse_mmd,mse,mmd,1.0,10.0,cnv,sigmoid_svm,9,0.4524,0.7328,0.5234,0.7925,0.5122,0.6222,14,11,40,42
mse_mmd,mse,mmd,1.0,10.0,cnv,sigmoid_svm,10,0.4405,0.7619,0.5234,0.8163,0.4878,0.6107,16,9,42,40
mse_mmd,mse,mmd,1.0,10.0,cnv,random_forest,1,0.503,0.7597,0.6481,0.7558,0.7927,0.7738,5,21,17,65
mse_mmd,mse,mmd,1.0,10.0,cnv,random_forest,2,0.5467,0.8007,0.6389,0.7895,0.7229,0.7547,9,16,23,60
mse_mmd,mse,mmd,1.0,10.0,cnv,random_forest,3,0.4827,0.7552,0.6944,0.7778,0.8434,0.8092,5,20,13,70
mse_mmd,mse,mmd,1.0,10.0,cnv,random_forest,4,0.3773,0.7158,0.6204,0.7283,0.8072,0.7657,0,25,16,67
mse_mmd,mse,mmd,1.0,10.0,cnv,random_forest,5,0.4576,0.7486,0.6481,0.7586,0.7952,0.7765,4,21,17,66
mse_mmd,mse,mmd,1.0,10.0,cnv,random_forest,6,0.513,0.7812,0.7037,0.7684,0.8795,0.8202,3,22,10,73
mse_mmd,mse,mmd,1.0,10.0,cnv,random_forest,7,0.5766,0.7994,0.6574,0.7875,0.759,0.773,8,17,20,63
mse_mmd,mse,mmd,1.0,10.0,cnv,random_forest,8,0.4834,0.7692,0.7222,0.7849,0.8795,0.8295,5,20,10,73
mse_mmd,mse,mmd,1.0,10.0,cnv,random_forest,9,0.5466,0.795,0.6262,0.75,0.7683,0.759,4,21,19,63
mse_mmd,mse,mmd,1.0,10.0,cnv,random_forest,10,0.5393,0.7782,0.6636,0.7614,0.8171,0.7882,4,21,15,67
