submitter_id.samples,cnv_vae_1,cnv_vae_2,cnv_vae_3,cnv_vae_4,cnv_vae_5,cnv_vae_6,cnv_vae_7,cnv_vae_8,cnv_vae_9,cnv_vae_10,cnv_vae_11,cnv_vae_12,cnv_vae_13,cnv_vae_14,cnv_vae_15,cnv_vae_16,cnv_vae_17,cnv_vae_18,cnv_vae_19,cnv_vae_20,cnv_vae_21,cnv_vae_22,cnv_vae_23,cnv_vae_24,cnv_vae_25,cnv_vae_26,cnv_vae_27,cnv_vae_28,cnv_vae_29,cnv_vae_30,cnv_vae_31,cnv_vae_32,label_cnv
TCGA-A1-A0SF-01,0.596567,-0.4340542,-0.06462118,0.9671941,-0.27088806,1.4091375,1.4477918,-0.673265,1.0864295,-0.8634441,-1.3458521,0.84159374,-0.6115828,0.96563303,0.92902887,-2.4352193,-0.3727039,-1.6302404,-0.2479319,-0.66294914,0.9386468,0.6569909,0.8832661,1.0506804,1.0369439,0.59033304,1.6163228,0.14703873,-0.88558275,0.7013431,-1.0004812,0.012433171,1
TCGA-A1-A0SG-01,0.5799784,0.23040296,0.34115398,1.3175015,-0.40673524,-0.20424926,0.5237876,-0.5489917,-1.2192986,0.2378195,-0.6416083,-0.062314756,-0.086555354,-0.6015933,0.34369397,-0.1499145,0.50373685,0.91170967,-1.5170974,0.69314826,-0.33529723,-1.1780115,0.40635,0.055990808,0.25317907,-0.6041158,-0.47444212,0.853895,-2.1416037,-0.6132786,-0.92770994,-0.5297878,1
TCGA-A1-A0SH-01,-3.2827132,-0.98255557,-0.4315397,0.02621299,0.70524204,0.39155123,0.44877064,0.30174008,-0.62060106,0.08480376,-0.31806552,-0.39998958,-3.26368,-0.07860309,-1.8423612,-1.2811053,1.8341159,-0.7142018,0.21919386,-0.07523619,1.4379876,-1.0981755,0.42966074,2.3117156,-0.4535654,-0.007943824,-0.081430554,-0.5042931,2.692575,0.61160374,0.68737286,-0.5659106,1
TCGA-A1-A0SI-01,1.2726026,0.692692,2.0794082,0.5997522,-0.68759835,0.21962583,1.0498302,0.88036,-0.97132987,-1.006019,0.104438365,1.7301606,2.1246972,1.2267292,0.490048,0.7250716,-0.9436784,-0.56283057,0.37286872,-1.0014467,-0.08436996,1.4595683,0.13002968,0.93220884,-0.25850672,1.5451348,0.83511287,0.1984409,-0.8300431,-0.8178415,0.72528666,0.29111892,1
TCGA-A1-A0SJ-01,-0.7951187,-0.041294396,-0.16989297,0.56391114,0.3158461,-0.09326932,0.56045616,1.1140779,0.103496075,0.50772804,-0.59632653,2.5134563,-0.36530823,1.8026162,-1.9598521,0.37531525,-1.2531924,1.4460996,1.0431591,-0.97591877,0.08558729,3.7136493,-1.6782799,0.4242307,0.42156997,-1.1604424,-0.20485038,1.1132817,0.081297144,-0.48804992,0.90332735,-0.43113476,1
TCGA-A1-A0SK-01,-0.27104062,-0.033893004,-0.74977255,0.08797604,-0.16125685,1.1771502,-0.13370559,-0.09181693,-1.0319574,-0.5218785,1.2693796,1.2895417,-0.13242477,0.28910884,0.11137523,-0.42370534,-0.6469653,0.42100036,-1.1247697,0.5099449,0.9469034,0.4907773,0.5832995,-0.24662676,1.6152304,-0.38486168,-0.035453916,1.626725,-0.41123503,-1.3318157,0.19572872,1.327564,1
TCGA-A1-A0SM-01,-0.49709678,-0.3333271,0.8512446,0.0576846,0.62627804,-1.424485,0.1033358,1.1480862,1.127651,-0.60940856,-0.094351724,-1.6214157,3.287741,0.91441226,-1.1205964,1.2749901,-0.40581536,-1.0490787,-0.6590313,-0.6640614,-1.0178381,-0.18710032,-0.4879141,3.8669608,0.06876388,1.5919513,2.542303,-0.2891348,0.99057007,0.51923746,1.2036206,0.42540383,1
TCGA-A1-A0SN-01,-2.415332,-0.07403955,1.5813098,-0.6508949,0.22038329,-0.04015243,1.8364466,-0.15692985,0.37345803,-2.2219136,-0.10447336,-0.30779648,2.6113462,-1.4980141,-0.43806213,0.4632148,-0.50088453,-1.3117629,-0.20810187,-0.62146306,-0.4010461,-0.9486989,0.4577425,1.3795087,-0.39341706,2.1654384,1.7235322,0.13960406,1.0928419,0.95930207,1.0653691,1.1656663,1
TCGA-A1-A0SO-01,-0.78351665,-0.041572236,-0.7062584,-1.359652,0.8872467,-0.5278049,-0.28456408,0.49409527,0.96468043,0.2616623,1.7294958,-0.58237064,-1.1563257,2.1763828,-1.9618373,0.7905763,-0.7036848,-1.5399822,-1.0040122,0.12567216,0.43469444,0.28845564,-0.88603586,0.9446777,0.9862531,0.9369449,0.6806295,0.64199287,-0.024029344,-0.08524101,-0.08963427,0.65435326,1
TCGA-A1-A0SP-01,0.111471266,-0.22104761,-0.30006182,-1.585698,-0.28437507,-0.010815419,1.08035,-0.64617634,-0.4911924,1.1169686,-0.98685956,-0.9335238,-1.2997495,0.09704965,1.5539272,0.8624866,0.07264149,-1.661984,1.2936997,1.7921662,-0.75121707,2.243204,0.7614493,0.13998708,0.9942024,-0.6715256,-0.76000667,1.6387384,0.9496764,1.277514,-0.53997076,-0.084769905,1
