submitter_id.samples,cnv_vae_1,cnv_vae_2,cnv_vae_3,cnv_vae_4,cnv_vae_5,cnv_vae_6,cnv_vae_7,cnv_vae_8,cnv_vae_9,cnv_vae_10,cnv_vae_11,cnv_vae_12,cnv_vae_13,cnv_vae_14,cnv_vae_15,cnv_vae_16,cnv_vae_17,cnv_vae_18,cnv_vae_19,cnv_vae_20,cnv_vae_21,cnv_vae_22,cnv_vae_23,cnv_vae_24,cnv_vae_25,cnv_vae_26,cnv_vae_27,cnv_vae_28,cnv_vae_29,cnv_vae_30,cnv_vae_31,cnv_vae_32,label_cnv
TCGA-A1-A0SF-01,0.061317425,2.0027928,1.2055975,1.5959388,-0.15270469,-1.3656887,-0.6440201,1.6669737,1.1143498,0.03307295,1.581508,-0.119415104,0.9522483,0.7504075,1.5206603,-2.861316,1.5470916,-0.2599637,-0.6239398,1.1678271,-0.77180535,0.20501015,1.2210262,-1.4059441,-2.369279,-0.04549256,0.30704045,0.09785156,1.3699061,-1.7945207,-1.7228305,-1.4369832,1
TCGA-A1-A0SG-01,1.0982032,-2.2800307,-0.11751869,-0.9921533,0.57535464,-0.08818785,0.42333508,0.5033269,0.105454236,-1.1847503,0.2638028,-0.6486249,-1.4517317,-0.31013632,0.5705329,0.63868815,1.4532814,-2.0234427,-0.41911387,1.5534976,-0.9271522,-1.0068661,0.8097729,1.3253015,-2.18358,0.5912356,0.72212046,1.0671995,0.9510087,-0.08654344,0.9365265,0.730653,1
TCGA-A1-A0SH-01,-0.18893111,0.53113675,-1.0472302,-0.3193504,-0.78222644,-0.022798896,-0.14774203,-0.8202382,0.56486565,-1.6784204,-0.9858427,-0.9622903,-0.55916816,-0.52163476,-0.9259412,0.8550382,-0.4788816,-0.5328745,1.1617144,-1.628848,-2.1752017,0.37450364,-2.201942,-0.26960444,-0.34594336,-0.62334275,0.4272232,-0.2415388,-1.5490363,0.31221968,-3.6272027,-0.4691995,1
TCGA-A1-A0SI-01,0.7675134,1.49272,2.4294271,0.9209787,-1.8451656,-1.1562622,-0.09566273,1.3885028,-0.12048599,1.9227499,2.394454,-0.31635126,0.89197576,1.1675643,0.20367283,-2.8250952,2.0970774,-0.22251952,0.49874523,0.7138494,0.41032696,0.22470978,2.683647,-0.5952917,-2.212313,0.84607124,-2.4858503,1.2485892,1.0142182,-1.0163186,1.653413,-1.6675578,1
TCGA-A1-A0SJ-01,0.13125366,-0.3068708,1.5420089,-1.4507174,-0.024093032,0.99495864,2.7702398,-0.91543555,0.44609773,0.35692155,-0.9275079,1.2272569,0.25705135,-0.5468701,-2.6792824,2.0911014,-1.8854684,1.4081331,1.4196832,0.37995812,2.0484276,0.4903943,-1.7870966,0.89437014,-0.31607336,0.6600201,-0.053828366,2.1532629,0.25949192,0.90620154,-1.7067511,1.822176,1
TCGA-A1-A0SK-01,0.864427,-1.2142602,0.49988133,-1.6782165,-0.64444786,0.393057,1.1097193,2.0038993,-0.40750793,-1.246297,0.8821228,0.5395579,-0.8068615,-0.88553166,-0.65469253,1.6752791,0.6884289,-1.1546595,0.42119154,-0.31393284,0.7991431,-0.8863021,2.0866559,0.7093436,-0.4760099,1.054276,-1.0599583,1.5792427,-0.6061357,0.46059632,3.4798322,-0.48884934,1
TCGA-A1-A0SM-01,-1.2872045,1.1676751,0.3133717,-0.41208693,0.7869179,1.2768984,0.7109169,0.07430327,2.245796,-1.4561037,-0.024422735,-1.150732,-0.12745284,0.3766154,-1.0548389,1.7663426,-1.1687934,0.9963597,2.2317948,-1.4840815,-0.040866435,1.9203501,1.544797,-1.4309826,0.9075245,0.699395,0.5284947,-0.37297675,-1.7426864,0.71133804,-1.7380667,-2.4467957,1
TCGA-A1-A0SN-01,0.15453148,1.4046763,0.020143323,-0.46169022,0.29187033,-0.60264647,0.43606,0.19578862,1.1783729,-0.63703156,1.0649954,-1.2522985,-0.028597772,1.3377633,-0.7343371,0.25567928,-0.4530745,0.70127404,0.9557768,-0.87115383,-1.2226045,2.1846478,1.5852988,-0.91193986,-0.45260477,0.96709013,-0.3813288,-0.010680012,-0.88290626,0.59396684,-0.15426901,-3.3171327,1
TCGA-A1-A0SO-01,-0.5659189,0.9884486,0.14307389,-1.1582088,1.1084272,0.1636225,1.0636611,-0.28585663,1.4676994,-1.5894636,-0.95499563,-1.6336888,-0.5187979,-1.2113099,-1.6848502,1.0082093,-0.57420003,-1.0002422,2.4055715,-2.3826094,0.06818174,1.9999915,-0.4608007,0.13854164,0.88316065,-0.6549617,-2.1281269,-0.061238706,-1.9141523,2.0279353,-1.3223834,-2.372659,1
TCGA-A1-A0SP-01,0.12404239,1.117482,-0.6606682,1.4589742,1.4726646,0.8772561,-1.4428562,2.1137717,-0.90260965,0.66316754,2.4020884,0.99600077,-0.5332613,2.127668,1.7040006,-1.0485812,1.127792,-0.50160366,-1.165644,-0.8082497,-1.1348274,0.11299784,3.0052943,0.20010366,0.7906588,-0.49033403,-0.67755383,-0.8724674,-0.27385977,-1.6158695,2.4011853,-3.4082603,1
TCGA-A1-A0SQ-01,-0.34940362,2.077868,0.4727712,0.81657964,-0.24691345,0.1213015,0.83953655,1.1002549,-0.06990779,0.49572587,1.8917567,0.079093724,0.8749173,0.9271049,-1.0566541,-0.9460161,-0.44928902,0.71791315,0.880741,-2.1659424,1.096421,-0.15040222,2.1793315,-1.0256194,1.3768964,0.8528975,-2.327714,1.1870819,-0.22421418,0.46137536,1.2232072,-2.1851265,1
TCGA-A2-A04N-01,1.0903367,-1.4887832,0.25365216,-1.0236684,0.5922741,0.06679163,0.26368514,1.0981246,-0.24392603,-1.2136332,0.23642644,-0.3455331,-1.2523936,-0.8263564,0.23302695,0.6550097,2.0773845,-2.2463636,-1.1807514,0.79983205,-1.2036368,-0.62517786,0.883944,1.3061848,-2.2179916,0.071189135,0.70292294,0.5297303,0.48880464,-0.6375725,1.3898106,0.2748054,0
