submitter_id.samples,cnv_vae_1,cnv_vae_2,cnv_vae_3,cnv_vae_4,cnv_vae_5,cnv_vae_6,cnv_vae_7,cnv_vae_8,cnv_vae_9,cnv_vae_10,cnv_vae_11,cnv_vae_12,cnv_vae_13,cnv_vae_14,cnv_vae_15,cnv_vae_16,cnv_vae_17,cnv_vae_18,cnv_vae_19,cnv_vae_20,cnv_vae_21,cnv_vae_22,cnv_vae_23,cnv_vae_24,cnv_vae_25,cnv_vae_26,cnv_vae_27,cnv_vae_28,cnv_vae_29,cnv_vae_30,cnv_vae_31,cnv_vae_32,label_cnv
TCGA-A1-A0SF-01,-0.5203058,0.8419268,-2.0724077,1.0574503,-1.3292314,0.68782943,0.4794153,-0.51312786,0.8246909,-1.3531532,-1.9121635,1.3719562,-0.2867759,-0.032623865,0.70078313,0.28901392,0.35520548,-0.829343,0.29384845,0.37273222,-0.5443462,-2.3068557,0.76003957,-0.9743942,0.5076919,0.47932982,1.6082966,0.95152897,-0.6379729,0.14813074,0.42668003,1.291356,1
TCGA-A1-A0SG-01,1.2568525,0.7757687,0.38530916,0.40191206,-1.1944152,-0.7895803,1.3843969,0.9698419,-0.3150388,-0.07844975,-0.0149736665,0.29591405,-0.21726353,1.090164,0.9066086,-1.6694789,-1.6497287,-1.5866901,-0.5615559,-1.4700233,1.7391323,0.15897104,0.38882077,0.28975022,0.29097113,-1.1630092,-0.40163672,0.994799,1.4576821,1.694031,0.20348662,0.91626614,1
TCGA-A1-A0SH-01,0.3621301,1.2245672,-1.9350214,1.6557313,2.4342723,0.9139224,-1.4349374,-1.9824929,-1.51558,-2.5535665,-0.20609637,-2.1895032,0.28405333,-0.62398213,-0.42050132,0.37944067,-2.4719024,0.101750016,0.5615112,0.009102415,1.4320741,-0.9476412,-0.8605882,-0.65382034,-1.243548,-0.4857615,0.21863422,-0.3004125,-0.7589114,-0.86882234,-1.8056449,1.5655441,1
TCGA-A1-A0SI-01,0.072094835,-0.10254671,0.3362265,0.63317007,-0.9941965,0.32798743,1.3976302,-0.051950626,-0.35268873,1.3706495,-0.3917762,-1.84331,-0.15095721,-0.89189714,-0.4190624,1.6413591,-1.0767974,1.0718111,-0.3290919,1.9307927,2.1342757,-0.8157053,-1.2575686,-1.5344377,-0.34897393,0.6591086,-0.04528874,-0.3532707,0.3441645,0.15589651,0.8983983,-0.82691544,1
TCGA-A1-A0SJ-01,-0.54065895,0.7884128,0.07129758,-0.87663877,-1.2024171,-0.1923401,0.42854887,-1.5515155,-0.90551406,-0.7135096,1.6877117,-1.9096539,-0.85611224,-1.3566521,-0.7516941,-0.40005922,-0.6779208,-0.6264734,0.114702135,-0.34143856,-0.27840617,-1.0396008,-1.6261241,-0.76061994,0.55100584,0.49631634,1.0305632,0.27927443,-0.10227561,1.4083886,-1.3150629,-0.1392021,1
TCGA-A1-A0SK-01,-1.0975488,1.2593482,0.5536679,-0.86861163,0.23235558,0.15855274,0.78283775,-0.25742024,0.87683874,0.65285754,-0.7028852,0.77822584,0.77368754,0.32761943,0.040786467,0.15758239,0.11812964,-1.4703918,-1.0961552,0.17674778,0.82549405,1.2413498,-0.856085,1.3635631,0.29600295,0.17180124,1.5448097,-0.3782054,0.27110958,2.4009454,0.8153332,-1.0775597,1
TCGA-A1-A0SM-01,-2.5327532,-0.3948601,-0.5823296,-0.1702998,-1.3900967,0.046985473,0.44111115,-0.11426863,1.0763884,0.09078897,-0.40738875,-0.3165146,-0.36763388,0.9768534,0.17422692,-1.4235798,-1.0690484,0.5839956,-0.6989756,-0.11552407,-0.2702267,1.1623732,-1.2589048,0.5228399,0.24997786,2.413587,-2.1461518,-0.22172362,-0.084501214,-0.37262428,-1.1417375,-2.5660071,1
TCGA-A1-A0SN-01,0.41861996,0.5610377,0.97127426,0.09549006,-1.3334944,0.23337081,-0.14823511,-0.7555454,-1.3927265,-0.50853837,0.29008168,1.4588758,1.2778895,-0.48802918,-0.97615325,0.20349522,0.7814252,0.90956736,-0.6763165,0.567503,-0.012116764,0.90991926,1.112741,-0.968042,-1.4176869,0.074447736,1.38347,-0.21431926,-2.2518945,-0.6640824,0.3269983,-0.32892066,1
TCGA-A1-A0SO-01,1.0361134,0.4464519,1.7496296,-0.6611132,0.053356916,-1.0379039,0.5056434,1.3132875,0.5760104,0.21032189,0.35487807,0.32462966,0.7006247,0.97415,0.1837078,2.1282585,-0.6218466,0.23471566,-1.6355364,2.1547341,-0.5560031,0.41898575,1.0058799,-0.6283792,-0.8832009,-1.4657929,-0.54520375,-0.34873223,0.42913848,0.34366927,-1.6015072,0.9461417,1
TCGA-A1-A0SP-01,-0.4351467,0.39258438,0.39923525,-1.9315667,-2.7145646,-1.0611681,-0.61326575,-1.430189,1.9257312,-1.7115614,-0.2439171,-0.43285966,-1.503017,-1.0149686,-0.35208222,-0.49050722,-0.6398839,1.1973885,0.3086213,1.4882094,0.26235893,-0.605444,-0.89613247,0.11139109,0.34613416,2.790092,0.56247574,-0.16175322,-0.267711,0.31526223,1.198364,0.9269553,1
