submitter_id.samples,cnv_vae_1,cnv_vae_2,cnv_vae_3,cnv_vae_4,cnv_vae_5,cnv_vae_6,cnv_vae_7,cnv_vae_8,cnv_vae_9,cnv_vae_10,cnv_vae_11,cnv_vae_12,cnv_vae_13,cnv_vae_14,cnv_vae_15,cnv_vae_16,cnv_vae_17,cnv_vae_18,cnv_vae_19,cnv_vae_20,cnv_vae_21,cnv_vae_22,cnv_vae_23,cnv_vae_24,cnv_vae_25,cnv_vae_26,cnv_vae_27,cnv_vae_28,cnv_vae_29,cnv_vae_30,cnv_vae_31,cnv_vae_32,label_cnv
TCGA-A2-A04R-01,2.9528916,0.98465204,0.032250814,0.8978474,1.0353941,-2.4818225,1.9570853,0.5133207,-2.2687902,-1.5945543,-0.49256682,0.8528582,0.074270576,-1.4305003,2.6225593,-1.441879,3.935214,-0.41703987,-2.6582768,1.3059664,0.927696,-1.2263205,0.028820157,0.33215964,-0.074960515,-1.3780184,1.023818,1.2032355,-0.51243085,-0.66979027,-1.1809841,0.8391244,0
TCGA-A2-A04T-01,-1.9661641,-1.5217828,2.2213776,0.12141839,-1.2456722,0.5571753,0.15917858,1.8596394,-0.11849083,0.8754864,0.839368,3.6569479,-1.1837064,0.93537426,0.31338683,0.8236976,-1.7082403,1.3064934,0.85092866,-2.146844,-0.13499928,2.9457335,2.3072112,-0.72445875,2.6088576,0.62275434,0.57041335,-0.2904225,-1.9873708,0.2746696,-0.3834159,-2.4671803,0
TCGA-A2-A04U-01,1.2086618,0.96664953,-1.152076,-1.2510614,3.9640574,1.5472182,0.04517238,-0.08779174,0.036630146,1.7004988,1.4320076,0.023624167,0.45832714,-3.055365,-1.927081,3.13396,0.00994426,-0.28838027,-1.9144604,-0.65171635,-2.7259734,1.1550398,-0.77107567,0.3003989,0.22387618,0.733379,-1.1533569,-1.9029326,-0.44715095,0.53234935,-1.2719083,-1.9375516,0
TCGA-A2-A04V-01,-1.943073,-1.2709024,1.5195978,0.7977774,-1.0085901,-0.3141992,1.043536,-0.29546952,0.16554344,0.3453899,1.0144881,3.6683848,-1.1160619,0.6014862,0.33227485,0.45504963,-0.6966318,1.252092,0.8359716,-0.7357946,0.06923324,1.8577954,1.4478476,-0.4314429,2.614905,-0.11669184,0.4383949,-0.15287045,-1.7466896,0.2843194,-1.1644986,-1.3691828,0
TCGA-A2-A04W-01,0.550377,-3.1648717,-0.11995526,-1.5748682,2.3049958,-1.2142718,-0.6346501,-1.5739752,3.1585782,-2.3886838,1.8739231,-1.1154798,2.3074846,-1.0208274,-3.027104,2.2118227,-0.7338766,-2.066502,0.45660195,0.33389974,-2.2832854,1.0937173,0.30954754,1.1568954,0.449546,-0.34281886,-0.025611997,-1.447618,0.7225029,0.58331203,-1.0022663,1.5065848,0
TCGA-A2-A04X-01,1.3337997,-1.368783,-2.228115,-0.80940545,1.992096,-3.2109752,0.6681217,-1.9708452,1.7365305,-2.0673249,0.67108834,-2.5126595,1.2117532,-0.55354464,-1.7847743,2.018254,1.6884575,-0.6247033,0.41985157,0.52439773,-3.176828,-0.7283983,-0.5301186,1.4602462,-0.06989308,-1.4738562,-0.771512,-1.1801616,1.9567527,-0.77046114,-2.0486286,2.6026375,1
TCGA-A2-A04Y-01,3.475705,1.3766316,-2.1115568,1.027744,2.2013454,-0.9142349,-0.2846164,-0.10915199,-3.5261462,1.3269758,-0.27214608,-1.146237,0.96766627,-1.4664603,1.7505485,0.88400066,1.6724588,1.0355692,-2.688362,0.71729094,-1.098108,-0.9537196,-1.5751706,2.2650256,-2.7119403,-1.5470519,1.133548,0.9214939,-1.7308083,0.5734628,-0.31591627,0.24467568,1
TCGA-A2-A0CK-01,1.5855036,-0.9356953,1.2682806,-0.7172019,2.7505636,-0.17419407,-0.934324,0.15527251,-1.0594219,0.53831786,2.674094,1.7878658,-0.64283496,-1.1536531,-1.1509519,3.612936,1.6562831,-0.6366631,0.0926179,0.82583916,-1.2988203,1.3513216,-0.17063703,0.83113503,0.13383156,-0.4977405,-0.21732818,-1.364445,-2.4292707,1.581233,-0.4662654,-0.6095973,0
TCGA-A2-A0CL-01,0.15833467,0.0044070855,-0.16838075,1.2966266,0.7761743,0.6694353,0.630192,0.30168852,-1.5660363,1.863044,2.1922839,2.2134287,-0.5444245,-0.059633713,-1.227629,3.3063216,0.8945716,1.7327853,-0.3414536,-0.4583959,-2.3540819,1.0399696,-0.6608467,2.1016438,0.33054817,-0.7701552,0.0072056055,-1.6311712,-1.1979465,0.55148715,-1.2518685,-1.419482,0
TCGA-A2-A0CM-01,0.8303236,1.4552035,2.3352876,0.012081802,0.057967007,1.0356889,-1.1911987,2.0370324,-2.6862702,-0.08864507,-0.09573184,0.8749945,-0.66625273,-1.3389724,1.9286141,0.28393045,1.4882153,-0.907739,-1.4063224,-1.7092543,4.454837,0.50843716,1.3734975,-2.945838,-0.5056616,0.9958379,1.0696216,2.1136882,-1.8093085,0.5389737,2.347593,-1.7704558,1
