submitter_id.samples,cnv_vae_1,cnv_vae_2,cnv_vae_3,cnv_vae_4,cnv_vae_5,cnv_vae_6,cnv_vae_7,cnv_vae_8,cnv_vae_9,cnv_vae_10,cnv_vae_11,cnv_vae_12,cnv_vae_13,cnv_vae_14,cnv_vae_15,cnv_vae_16,cnv_vae_17,cnv_vae_18,cnv_vae_19,cnv_vae_20,cnv_vae_21,cnv_vae_22,cnv_vae_23,cnv_vae_24,cnv_vae_25,cnv_vae_26,cnv_vae_27,cnv_vae_28,cnv_vae_29,cnv_vae_30,cnv_vae_31,cnv_vae_32,label_cnv
TCGA-A1-A0SF-01,-0.84028614,0.8871119,0.80687004,-1.579789,1.0322037,-3.2103527,0.30919498,1.3275594,2.682102,-0.7893824,-1.2521515,0.78707695,-0.23446247,-0.7971862,1.1044933,-0.48178864,0.51707405,0.81899625,0.7178916,-0.64037967,1.5029821,-0.14403301,0.036303736,0.87773913,-0.95385027,0.0049878955,1.32096,1.9345733,1.5226241,0.5550396,-1.0666555,0.5517821,1
TCGA-A1-A0SG-01,1.8620632,-0.5139769,0.15241754,-0.77922744,2.229713,-0.10994336,-1.1583991,-0.93323886,-0.05795397,0.8243481,0.67600304,-0.17666407,-0.7056688,0.024925992,-0.3949573,0.98096216,0.11303054,-0.5318166,0.12216166,-3.2101395,-0.42966667,0.16534269,0.09408437,-0.5454289,0.7662282,-0.63011724,-0.19816835,-0.18043369,0.642002,0.034945518,0.52219635,-1.6112628,1
TCGA-A1-A0SH-01,0.106815204,0.4854316,-1.2954781,2.4802482,1.279438,-0.16815972,-0.24968001,-0.1282002,-1.0756209,-1.26484,0.8808327,0.004287541,-1.2036912,0.33066714,0.9721772,1.8974481,-0.19115722,0.3410545,0.6196395,-1.5380594,-0.05078426,-0.41904187,0.9179896,0.2558196,0.07863022,-0.26669794,-0.048463143,-0.47595885,-0.47319064,0.80343205,0.4454637,0.33614776,1
TCGA-A1-A0SI-01,0.12993863,-0.70315814,-0.11886814,-1.5381062,0.026969839,2.614518,0.997634,-0.6160209,0.28269917,-0.6835414,-0.43981892,-1.0072136,-1.2760623,0.8956078,-0.16084453,-0.6178298,1.8337698,-0.7149427,0.75266033,0.5649366,1.4228549,0.2657051,-0.07929085,0.21042347,0.45195884,0.6190306,-1.119018,1.4340678,1.0717192,0.7370185,-1.7242095,0.22900258,1
TCGA-A1-A0SJ-01,0.91648287,2.867854,-1.268965,-0.17745233,0.3790297,-1.1975548,-1.4100088,-0.32000867,0.040541172,0.24782792,0.7332226,-0.8062336,1.881486,-0.09825766,1.2577012,1.0631913,-1.2408979,-0.6797908,-0.84573853,-0.57084846,1.1252288,1.3246784,2.0685318,0.3287207,0.42563456,0.27067822,-0.14704561,0.68813694,0.92928016,0.13062212,-0.24935526,-0.092714466,1
TCGA-A1-A0SK-01,0.45219648,-0.7708884,-0.3278569,-1.2398912,-0.13850638,-0.6545522,-2.3564801,-0.21094966,-0.111121446,-0.38589588,-0.15922818,-0.5237403,0.2934099,-0.75434005,-0.31261045,0.2854163,0.52104795,-0.30191347,1.1391771,0.28175843,1.3893834,1.7178714,-1.1311071,-0.85816574,0.9633865,1.3779254,-0.3386515,0.85624367,0.3522063,0.87823087,-0.92575365,0.23736045,1
TCGA-A1-A0SM-01,1.2384392,0.38387936,2.6943483,1.0824373,0.51435924,-0.5293428,0.18193598,0.9096425,1.3507999,-0.9945137,1.0285286,-0.54912114,0.95437175,-1.3558903,1.757993,0.049698383,0.13680303,0.43340638,1.3224347,1.0519633,0.1590482,0.92608404,0.90246016,-0.9852222,0.07830447,-1.6555727,-0.6191947,-0.997905,-1.4845508,-0.78302276,-0.12347175,-1.8726531,1
TCGA-A1-A0SN-01,0.9476166,-1.3190365,-0.23614854,0.47774267,-0.3433578,-2.1400032,0.16787553,1.3458943,1.1159228,0.8753975,0.17039502,-0.072481364,-0.8154267,-0.23403092,0.76066387,0.014101166,0.21254039,0.045469724,0.27659017,0.5506482,0.18342566,1.4261861,0.18134432,1.3388258,0.28907275,-1.8732978,-0.5479427,0.5981674,0.44637358,0.47175932,0.7503048,0.37307766,1
TCGA-A1-A0SO-01,-0.22532575,-0.9578537,0.801691,1.7938807,1.7465345,-1.0230771,0.43415195,-0.3730049,-0.5281191,-1.0079848,0.5812654,0.818395,-1.2393547,-1.9053495,0.28617576,-0.29973924,0.004338339,0.6524191,0.7063692,1.1392179,0.072446845,0.13575846,-0.65850604,0.5548858,0.5136721,-0.6600323,-0.069585145,0.09916982,0.91169953,0.41593415,0.6197007,-0.12796754,1
TCGA-A1-A0SP-01,-0.6365251,0.13947052,0.04451704,-4.3378563,-1.1100228,0.76013154,0.83736396,3.2084427,0.6874314,0.7766943,0.2180565,-0.95144105,0.7667198,0.22823271,-0.4726906,-1.4787486,0.93909705,-1.1588554,-2.045884,1.9240671,-0.36013502,0.8362717,0.4441923,-0.28352252,0.6267167,0.65006876,2.3831832,0.19448228,0.35785252,0.06687638,-2.0496535,1.9572883,1
TCGA-A1-A0SQ-01,0.18574755,0.27431345,-1.2033095,-1.6167941,0.69308025,-1.0220081,0.8652915,0.3473976,0.89795715,-0.46050742,1.9422349,0.38621056,0.8981179,-2.3306918,-0.11792171,-2.1904392,-0.94837195,-1.3340104,-1.2695584,2.2271633,1.1772196,0.3520124,1.4406452,2.5164318,-0.7076069,1.6235114,-1.5722442,-0.9925767,-0.7957509,0.6951918,-1.4363066,0.5200912,1
TCGA-A2-A04N-01,0.49413747,-0.65774083,1.379613,-0.47604612,0.5003122,0.26714817,-0.5419433,-1.0067573,-0.8600748,1.9526929,0.3244429,-1.1475447,-0.89869845,-0.3899996,-0.79743266,-0.09295702,0.10439197,0.061344475,0.10521293,1.2507054,-0.53267735,-0.9001361,0.20589992,0.3090698,0.7505702,-0.3087983,0.30530414,-0.7417929,0.8029054,-0.021860555,0.8635634,-1.004411,0
TCGA-A2-A04P-01,1.4181992,0.9350399,0.64529634,0.06353289,0.4565784,0.6091441,-0.705415,0.42903334,1.8201916,-0.44839475,-0.14198571,-0.6596289,-1.1753529,1.1220404,-0.11034041,-0.18525717,0.9971498,-0.22661869,0.6879371,0.8447429,-0.61123514,0.123121805,-0.51603633,1.9646953,1.3200834,0.10752025,1.026613,1.3910724,-0.12275249,-0.53531706,-1.2247634,0.53966355,1
TCGA-A2-A04Q-01,2.3444757,0.43821567,-0.237756,-0.6120779,1.6564459,0.66240394,-0.5670316,0.6284314,1.0736063,-0.6342676,-0.15899521,-0.30967253,0.7828808,-0.60108256,0.37462214,-0.16106035,0.45962468,-0.96066284,1.0736738,-3.6353815,0.73076993,-0.26186135,0.99298036,-0.04765427,-0.59079695,-0.742159,-0.9393598,0.95001817,1.189322,-0.084486865,0.7053784,0.8134583,0
TCGA-A2-A04R-01,-1.4012754,-0.8516586,2.2436943,0.6872806,-0.08845377,-0.83350956,-0.66675085,1.4058166,-0.62444645,-0.09642722,-0.48781532,1.6948925,-0.20025349,-0.25658238,0.021886908,-2.167149,-1.1101351,1.1783359,-0.444341,-1.3391725,-1.2450507,0.07811606,-0.38741592,-2.5043035,-1.3435416,-0.8241224,1.5065792,1.5020204,1.5376649,-1.1654727,0.8138208,-1.5322235,0
TCGA-A2-A04T-01,0.25653225,-0.154744,-0.46371183,-1.9202486,0.7713582,2.3781471,0.72418785,-0.8017044,0.46146822,-0.3286499,-0.12480779,-0.88289464,0.5967864,-0.9282632,-0.5079819,0.23141843,0.3961373,-0.15029144,0.27132174,-0.78741,0.9852597,0.21191423,-0.20821503,0.76868665,0.8255321,1.69243,1.6529685,-0.95947903,0.4086724,1.2468319,0.42750427,-0.65622437,0
TCGA-A2-A04U-01,-1.8939477,0.11221275,-1.0006677,1.8715034,0.50338984,1.711864,0.036447406,1.4331076,-1.1686813,1.6765273,1.2475215,0.99791443,0.5077485,0.8837489,1.0269378,-0.5818924,-1.1839817,-2.033434,1.483691,0.2805608,4.8788166,0.06092739,-0.46580142,0.5734972,1.0241095,-0.21339548,0.61214787,-1.5917552,-1.2621005,-0.71767676,0.2708308,1.5501076,0
TCGA-A2-A04V-01,0.7068066,-1.4752036,0.39638373,-0.8621456,-1.1968813,1.6800869,-0.15025732,-0.9276528,0.96376574,0.2360093,0.21007548,0.13278314,0.4029494,-0.21648556,0.25628355,0.18558061,-0.18917629,0.995927,-0.34937876,-0.42773813,-0.62916726,0.29180485,-0.13014188,-0.59560263,-0.16821353,0.09764889,-0.5802326,-0.7294344,-0.091750175,0.37798795,-0.082392395,-1.1296412,0
TCGA-A2-A04W-01,-1.3004447,0.5022511,0.76261467,0.1853253,-2.652673,-0.38465244,0.8745821,-0.123645335,0.37132412,-0.16177508,-3.4329395,0.3033633,2.686497,0.2307306,-0.5463195,-0.2736904,0.7823886,0.5359956,-0.46765947,2.017331,0.43902487,-2.08083,1.5046359,0.83039916,-0.47837925,-1.530858,-1.6342902,-0.9451921,-1.2923615,-1.2108397,1.7006843,0.9113136,0
TCGA-A2-A04X-01,-0.743995,0.2909243,-2.5853987,2.098598,0.17104599,0.74842715,0.5688267,0.49453807,-0.60062623,-1.2739644,0.3430028,-0.16272694,-5.7694063,2.8281102,1.0010897,0.4917951,-1.9480419,-0.14486857,1.1588331,0.569823,0.40903822,-0.392673,0.23189363,2.7346134,0.21140842,-0.9117205,-0.59103435,-0.9181217,-0.48536605,0.40443015,2.3362203,0.14748085,1
TCGA-A2-A04Y-01,-0.8841336,0.14820346,-3.5528493,-0.14764272,0.23356265,-1.5790625,1.553703,1.7140908,0.15812078,0.5651107,1.326376,0.6479142,-0.41786575,0.1692248,0.8785154,-0.31314015,-0.9819733,1.4991162,-0.3388278,0.533888,-1.7741662,0.9797289,0.4371849,-0.7360489,-0.26323146,-1.6995258,0.810815,1.4400971,-1.1201668,0.5129963,1.2371012,-0.5532004,1
TCGA-A2-A0CK-01,-1.0084263,-0.6074158,1.837749,-0.31630388,0.27399915,-1.1378473,0.84889543,0.9484472,0.38757476,-1.9399328,0.7572712,-0.07858512,-0.17444593,-1.2432213,-0.6314746,-1.3945751,1.6927446,-0.15071973,-1.6208321,0.51194966,0.3549568,-0.8131385,1.0493044,0.33867896,-1.6604717,0.33691055,0.8313434,-1.2617768,0.07643399,0.8686053,0.49754083,-1.3712482,0
TCGA-A2-A0CL-01,-0.25808293,-0.027813077,0.52170384,-1.3236979,1.2686073,-0.47599304,0.87489736,0.9305438,1.6702368,1.2434126,0.9923258,-0.31105974,-1.107858,-3.5528095,1.8779895,-0.106030405,0.8617085,-1.482402,0.07356879,0.496011,-1.7426599,1.7152964,0.70863736,-0.5935111,1.2753266,-1.9856038,-0.183053,-0.16640815,1.7039692,-0.6689681,-1.1830109,0.84310675,0
TCGA-A2-A0CM-01,-1.9559317,1.110015,-0.58906484,-0.6062557,0.16603361,0.5362769,-0.5391332,-0.9649276,1.3255122,-1.4070278,-0.608424,-0.26190215,-0.9244856,0.51757216,-0.66984457,1.0300113,2.153524,-0.83586615,0.093473196,-0.32828087,0.18645912,0.3041029,1.2664119,0.57504684,-0.5588887,1.386925,1.3229647,0.6176053,0.9285917,-1.5460988,-1.7400236,-0.54693794,1
TCGA-A2-A0CO-01,0.8830084,-0.042120755,1.3807986,-1.0820721,0.99074656,-0.29006505,1.7039139,1.009662,-0.45618373,-0.9341376,-1.6270534,0.13434045,-0.4038583,-0.20870867,-0.5568585,-0.047682896,0.56977904,-1.6986837,1.0354679,-0.63016045,-0.10505743,-1.5432968,0.10672432,-0.74871516,0.11161283,-1.3501416,-0.9180375,0.87248135,0.6176078,-0.28621906,0.76523834,0.8561013,0
TCGA-A2-A0CP-01,1.2396457,0.09914398,-0.025013983,-0.77920794,0.30843478,0.19970584,-0.82028484,-0.9946689,-0.06733349,-0.33597875,-1.1023719,-0.028570086,0.20066094,-0.47183004,-0.5697707,1.3912479,-0.006539449,0.55711293,-0.66859615,0.40929306,-1.342569,-0.043757915,-1.442794,-0.0356405,-1.0248603,-0.23891681,0.020492733,-0.35386008,0.4155143,0.600103,1.8018708,-0.14901686,0
TCGA-A2-A0CQ-01,-2.3755407,0.5884791,-0.028320998,-0.0028334558,-1.2017274,-0.62699217,0.25724915,-0.19710883,-1.6774046,-0.035633832,0.01799605,-1.8884499,0.82912165,-2.4023821,0.5383992,-1.5139322,0.42422348,-0.12026542,-1.8441685,1.3454787,-0.5555129,0.010108538,0.44225952,-0.4797237,0.1808039,-0.13415504,0.090739265,-0.8012332,0.02227217,-0.15067819,-0.24836843,1.0720489,0
TCGA-A2-A0CR-01,-1.2108704,-0.40276963,1.5363489,-1.5233488,1.2719746,0.6591867,1.5036914,-2.0428393,0.2891261,0.94114596,-1.5195394,-1.2766154,-0.45906523,1.4996454,-1.7274947,-0.36965415,2.1404185,-0.07626434,-1.8059452,0.7455076,0.14233728,-1.1600449,-1.0847709,-0.04922095,-0.106205314,-0.93894374,-3.4420314,-1.1711088,-0.24578585,0.12758026,-1.1483246,0.61057454,0
TCGA-A2-A0CS-01,-1.1172593,-0.74043846,1.2986779,1.0650423,-1.3840017,-1.3732325,-0.10105409,0.02039539,0.9141822,0.0752189,-0.58742774,-0.8253006,0.3881139,-1.683198,-0.032659814,-1.2520828,0.92776084,0.5242283,-0.008023024,0.57535195,0.6843097,1.3230441,1.2114366,1.158704,0.0966704,1.0717189,0.38155746,-1.2803435,-1.007692,0.08962178,-0.31117845,1.0129642,0
TCGA-A2-A0CT-01,-0.002405703,-0.80984896,1.7948976,1.6314784,-2.0173118,-0.043208838,-0.04129371,-1.826407,0.26370782,-0.8099301,0.43777084,0.40641734,1.3831048,0.15172657,0.49416947,-1.156344,-0.8999543,-1.1441718,-0.112507164,-1.0762364,-0.1845912,0.37289467,0.39099652,0.45200044,0.5210235,-0.1511119,0.40324172,-0.23918909,-1.6646787,-0.17186289,-0.033883363,-0.8759318,0
TCGA-A2-A0CU-01,-0.6466401,-0.80458444,0.5490705,2.1074433,0.1515379,-1.5556916,-0.7770809,-0.8206388,0.035329103,1.5656569,0.10347852,-0.7714928,0.13652307,0.36006576,-0.8367759,0.6876478,-0.62703115,0.63474566,0.76759815,1.0431496,0.40158,-1.2452568,0.8432914,0.5967577,-1.1955557,0.8621257,0.26796886,-0.2250571,0.021570582,1.3292172,0.5513155,1.0591716,1
