run_name,loss_fn,regularizer,kl_weight,mmd_weight,modality,classifier,fold,roc_auc,auprc,accuracy,precision,recall,f1,tn,fp,fn,tp
logcosh_kl,logcosh,kl,1.0,10.0,mrna,sigmoid_svm,7,0.5375,0.785,0.4463,0.7551,0.4022,0.5248,17,12,55,37
logcosh_kl,logcosh,kl,1.0,10.0,mrna,sigmoid_svm,8,0.5292,0.7816,0.4215,0.72,0.3913,0.507,15,14,56,36
logcosh_kl,logcosh,kl,1.0,10.0,mrna,sigmoid_svm,9,0.4738,0.7572,0.5289,0.7869,0.5217,0.6275,16,13,44,48
logcosh_kl,logcosh,kl,1.0,10.0,mrna,sigmoid_svm,10,0.5457,0.8005,0.5041,0.7759,0.4891,0.6,16,13,47,45
logcosh_kl,logcosh,kl,1.0,10.0,mrna,random_forest,1,0.5241,0.7669,0.6885,0.7835,0.8172,0.8,8,21,17,76
logcosh_kl,logcosh,kl,1.0,10.0,mrna,random_forest,2,0.4316,0.7303,0.6393,0.7426,0.8065,0.7732,3,26,18,75
logcosh_kl,logcosh,kl,1.0,10.0,mrna,random_forest,3,0.4089,0.7043,0.6311,0.7374,0.7935,0.7644,4,26,19,73
logcosh_kl,logcosh,kl,1.0,10.0,mrna,random_forest,4,0.6094,0.8109,0.7049,0.78,0.8478,0.8125,8,22,14,78
logcosh_kl,logcosh,kl,1.0,10.0,mrna,random_forest,5,0.3615,0.7013,0.6364,0.75,0.7826,0.766,5,24,20,72
logcosh_kl,logcosh,kl,1.0,10.0,mrna,random_forest,6,0.4455,0.7309,0.6446,0.7475,0.8043,0.7749,4,25,18,74
logcosh_kl,logcosh,kl,1.0,10.0,mrna,random_forest,7,0.5461,0.7889,0.6446,0.7475,0.8043,0.7749,4,25,18,74
logcosh_kl,logcosh,kl,1.0,10.0,mrna,random_forest,8,0.5242,0.7675,0.7107,0.7938,0.837,0.8148,9,20,15,77
logcosh_kl,logcosh,kl,1.0,10.0,mrna,random_forest,9,0.5094,0.7821,0.6694,0.7549,0.837,0.7938,4,25,15,77
logcosh_kl,logcosh,kl,1.0,10.0,mrna,random_forest,10,0.5193,0.7728,0.719,0.7736,0.8913,0.8283,5,24,10,82
