run_name,loss_fn,regularizer,kl_weight,mmd_weight,modality,classifier,fold,roc_auc,auprc,accuracy,precision,recall,f1,tn,fp,fn,tp
mse_kl,mse,kl,1.0,10.0,mrna,sigmoid_svm,9,0.4209,0.7402,0.5372,0.8462,0.4783,0.6111,21,8,48,44
mse_kl,mse,kl,1.0,10.0,mrna,sigmoid_svm,10,0.506,0.7914,0.5289,0.7612,0.5543,0.6415,13,16,41,51
mse_kl,mse,kl,1.0,10.0,mrna,random_forest,1,0.4082,0.714,0.6311,0.75,0.7742,0.7619,5,24,21,72
mse_kl,mse,kl,1.0,10.0,mrna,random_forest,2,0.4939,0.7498,0.6967,0.7745,0.8495,0.8103,6,23,14,79
mse_kl,mse,kl,1.0,10.0,mrna,random_forest,3,0.4572,0.7336,0.6639,0.7476,0.837,0.7897,4,26,15,77
mse_kl,mse,kl,1.0,10.0,mrna,random_forest,4,0.4971,0.7608,0.7459,0.7905,0.9022,0.8426,8,22,9,83
mse_kl,mse,kl,1.0,10.0,mrna,random_forest,5,0.5545,0.8009,0.6198,0.7614,0.7283,0.7444,8,21,25,67
mse_kl,mse,kl,1.0,10.0,mrna,random_forest,6,0.5963,0.8019,0.7025,0.7745,0.8587,0.8144,6,23,13,79
mse_kl,mse,kl,1.0,10.0,mrna,random_forest,7,0.4297,0.7401,0.6694,0.75,0.8478,0.7959,3,26,14,78
mse_kl,mse,kl,1.0,10.0,mrna,random_forest,8,0.5433,0.7696,0.6942,0.7778,0.837,0.8063,7,22,15,77
mse_kl,mse,kl,1.0,10.0,mrna,random_forest,9,0.4725,0.7652,0.6446,0.7526,0.7935,0.7725,5,24,19,73
mse_kl,mse,kl,1.0,10.0,mrna,random_forest,10,0.4445,0.7364,0.7025,0.7692,0.8696,0.8163,5,24,12,80
